1|2|3|4|5|6|7|||||'1605/12'|||15|16|17|18||||||||||||||32|33|34|35|36|37
18|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Аврова улица'|18|||'14_000018'|'орг-ия с гос. участием'|'сцепка'|'другое'|'индивидуальный'|1917|'кирпичные'|3|0|3|21|1717|1717|1717||'да'|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
19|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Аврова улица'|20|||'14_000019'|'орг-ия с гос. участием'|'сцепка'|||||||||||480||||||||||||||||
20|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Аврова улица'|32|||'14_000020'|'орг-ия с гос. участием'|'аварийный'|||||||||||||||||||||||||||
21|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Аврова улица'|43|||'14_000021'|'орг-ия с гос. участием'|'культурного наследия'|||||||||||468||||||||||||||||
22|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Аврова улица'|45|||'14_000022'|'орг-ия с гос. участием'|'аварийный'|||||||||||||||||||||||||||
23|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|5|||'14_000023'|'орг-ия с гос. участием'||'хрущевка'|'индивидуальный'|1959|'кирпичные'|2|0|2|12|596.4|596.4|596.4||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
24|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|'9/21'|||'14_000024'|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1917|'кирпичные'|3|0|1|18|984.9|984.9|984.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
25|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|'15/14'|||'14_000025'|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1917|'кирпичные'|2|0|2|16|1022.1|1022.1|1010.1||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
26|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|17|||'14_000026'|'орг-ия с гос. участием'|'аварийный'|||||||||||||||||||||||||||
27|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|'20/16'|||'14_000027'|'орг-ия с гос. участием'||'сталинка'|'индивидуальный'|1936|'кирпичные'|4|0|4|34|2826.5|2826.5|2668|158.5|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
28|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|'22/17'|||'14_000028'|'орг-ия с гос. участием'||'сталинка'|'индивидуальный'|1937|'кирпичные'|4|0|4|34|2702.2|2702.2|2590.3|111.9|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|0|0|1|0
29|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|23|||'14_000029'|'орг-ия с гос. участием'||'монолит'|'индивидуальный'|1977|'кирпичные'|5|0|4|56|4079.3|4079.3|2739.1|1340.2|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
30|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|23|'А'||'14_000030'|'орг-ия с гос. участием'||'хрущевка'|'1-447'|1962|'кирпичные'|3|0|3|36|1544.3|1544.3|1544.3||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
31|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|25|||'14_000031'|'орг-ия с гос. участием'||'хрущевка'|'1-447'|1962|'кирпичные'|3|0|3|36|1479.3|1479.3|1479.3||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
32|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|27|||'14_000032'|'орг-ия с гос. участием'||'хрущевка'|'1-528КП-82'|1968|'кирпичные'|3|0|3|80|4454.8|4454.8|3536.9|917.9|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|1|0
33|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|28|||'14_000033'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1971|'кирпичные'|5|0|5|80|4742|4742|3551.6|1190.4|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
34|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|29|||'14_000034'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|4|80|3547.1|3547.1|3547.1||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|1|0
35|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|30|||'14_000035'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1975|'кирпичные'|5|0|4|56|3558.8|3558.8|2728.6|830.2|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
