19|'Центральный'|'Литейный округ'|'БАСКОВ ПЕР.'|29|'А'||1819|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1842|'кирпичные'|6|0|3|34|2424|2320|2213|107|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|3|1|1|1|0|0
20|'Центральный'|'Литейный округ'|'БЕЛИНСКОГО УЛ.'|5|'А'||1820|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1850|'кирпичные'|6|0|6|92|7797|7693|6401|1292|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|1|1|1|0|0
21|'Центральный'|'Литейный округ'|'БЕЛИНСКОГО УЛ.'|6|'А'||1821|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1777|'кирпичные'|3|0|4|16|1978|1978|1370|608|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
22|'Центральный'|'Литейный округ'|'БЕЛИНСКОГО УЛ.'|7|'А'||1822|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1849|'кирпичные'|4|0|3|22|1421|1275|1275|146|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
23|'Центральный'|'Литейный округ'|'БЕЛИНСКОГО УЛ.'|11|'А'||1823|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1912|'кирпичные'|6|0|4|32|4596|4056|3022|1034|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|3|1|1|1|0|0
24|'Центральный'|'Литейный округ'|'ВОССТАНИЯ УЛ.'|'10/51'|'А'||1824|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1898|'кирпичные'|6|0|3|50|4130|3697|3457|240|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|3|1|1|0|0|0
25|'Центральный'|'Литейный округ'|'ВОССТАНИЯ УЛ.'|16|'А,Б'||1825|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1890|'кирпичные'|1|0|4|31|3720||2897|734|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|0|0
26|'Центральный'|'Литейный округ'|'ВОССТАНИЯ УЛ.'|'20/16'|'А'||1826|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1897|'кирпичные'|5|0|8|61|9381|9357|7621|1736|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|3|1|1|0|0|0
27|'Центральный'|'Литейный округ'|'ВОССТАНИЯ УЛ.'|22|'А'||1827|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1874|'кирпичные'|5|0|3|31|3851|3719|3030|689|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|3|1|1|1|0|0
28|'Центральный'|'Литейный округ'|'ВОССТАНИЯ УЛ.'|'24/27'|'А'||1828|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1859|'кирпичные'|4|0|5|46|5793|5570|3869|1701|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|0|0
