13|13113|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'||5|'95/70'|'нет'|'нет'||||||1101.46|1327.02|182.94|'Р'|182.94|'Р'|182.94|'Р'|182.94|'Р'|53.11|'Р'|0|'Р'|0|'Р'|0|'Р'|41.65|'Р'|178.49|'Р'|178.49|'Р'|178.49|'Р'|1361.99|0.5521|'95-70'|'зависимая'|0|
14|13114|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|2|'местная'|50.5|5|'95/70'|'нет'|'нет'||||||2096.29|2024.22|319.71|'Д'|261.39|'Д'|431.84|'Д'|306.62|'Д'|87.58|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|211.59|'Д'|150.13|'Д'|267.44|'Д'|2036.3|0.8982|'95-70'|'зависимая'|0|
15|13115|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|50|5|'95/70'|'нет'|'нет'||||||498.96|450.08|62.01|'Д'|62.01|'Д'|62.01|'Д'|62.01|'Д'|18.01|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|61.56|'Д'|61.56|'Д'|61.56|'Д'|450.73|0.2278|'95-70'|'зависимая'|0|
16|13116|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|50|5|'95/70'|'нет'|'нет'||||||967.56|960.71|131.78|'Р'|131.78|'Р'|131.78|'Р'|131.78|'Р'|38.25|'Р'|0|'Р'|0|'Р'|0|'Р'|30.5|'Р'|130.72|'Р'|130.72|'Р'|130.72|'Р'|988.03|0.4125|'95-70'|'зависимая'|0|
17|13117|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||1560.63|1687.2|319.28|'Р'|202.96|'Р'|291.48|'Р'|199.5|'Р'|58.99|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|228|'Р'|228|'Р'|228|'Р'|1756.21|0.6651|'95-70'|'зависимая'|0|
18|13118|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|50|5|'95/70'|'нет'|'нет'||||||1149.35|1412.43|194.6|'Д'|194.6|'Д'|194.6|'Д'|194.6|'Д'|56.5|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|189.93|'Д'|189.93|'Д'|112.63|'Д'|1327.39|0.5761|'95-70'|'зависимая'|0|
19|13119|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|50|5|'95/70'|'нет'|'нет'||||||526.4352|568.7172|108.7344|'Д'|68.8608|'Д'|96.8976|'Д'|72.8568|'Д'|20.4822|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|72.2142|'Д'|30.6558|'Д'|62.5968|'Д'|533.2986|0.2078|'95-70'|'зависимая'|0|
20|13120|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|50|5|'95/70'|'нет'|'нет'||||||448.4448|484.4628|92.6256|'Д'|58.6592|'Д'|82.5424|'Д'|62.0632|'Д'|17.4478|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|61.5158|'Д'|26.1142|'Д'|53.3232|'Д'|454.2914|0.2078|'95-70'|'зависимая'|0|
21|13121|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|50.2|5|'95/70'|'нет'|'нет'|||||||509.66|69.91|'Р'|69.91|'Р'|69.91|'Р'|69.91|'Р'|20.29|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|67.4|'Р'|67.4|'Р'|67.4|'Р'|502.13|0.2329|'95-70'|'зависимая'|0|
22|13122|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||322.52|236.59|50.05|'Д'|31.16|'Д'|44.98|'Д'|32.22|'Д'|9.69|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|17.46|'Д'|20.1|'Д'|29.15|'Д'|234.81|0.1432|'95-70'|'зависимая'|0|
23|13123|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|50|5|'95/70'|'нет'|'нет'||||||880.98|684.62|91.08|'Р'|91.08|'Р'|91.08|'Р'|91.08|'Р'|26.44|'Р'|0|'Р'|0|'Р'|0|'Р'|21.45|'Р'|91.94|'Р'|91.94|'Р'|91.94|'Р'|688.03|0.4005|'95-70'|'зависимая'|0|
24|13124|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||240.9648|228.7996|31.45|'Р'|31.45|'Р'|31.45|'Р'|31.45|'Р'|9.1324|'Р'|0|'Р'|0|'Р'|0|'Р'|7.1604|'Р'|30.6918|'Р'|30.6918|'Р'|30.6918|'Р'|234.1682|0.15|'95-70'|'зависимая'|0|
25|13125|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||170.0928|161.5056|22.2|'Р'|22.2|'Р'|22.2|'Р'|22.2|'Р'|6.4464|'Р'|0|'Р'|0|'Р'|0|'Р'|5.0544|'Р'|21.6648|'Р'|21.6648|'Р'|21.6648|'Р'|165.2952|0.11|'95-70'|'зависимая'|0|
26|13126|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||163.0056|154.7762|21.275|'Р'|21.275|'Р'|21.275|'Р'|21.275|'Р'|6.1778|'Р'|0|'Р'|0|'Р'|0|'Р'|4.8438|'Р'|20.7621|'Р'|20.7621|'Р'|20.7621|'Р'|158.4079|0.104|'95-70'|'зависимая'|0|
27|13127|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||134.6568|127.8586|17.575|'Р'|17.575|'Р'|17.575|'Р'|17.575|'Р'|5.1034|'Р'|0|'Р'|0|'Р'|0|'Р'|4.0014|'Р'|17.1513|'Р'|17.1513|'Р'|17.1513|'Р'|130.8587|0.093|'95-70'|'зависимая'|0|
28|13128|'ФГБОУ ВПО Петербургский государственный университет путей сообщения Императора Александра I'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|2|'местная'|65|5|'95/70'|'нет'|'нет'|||||||||'Р'||'Р'||'Р'||'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'||'Р'||'Р'||'Р'||0.7625|'95-70'|'зависимая'|0|
