18|'Петроградский'|'Кронверкское'|'Большая Монетная'|30|'А'||'13_1_18'|'орг-ия с гос. участием'||'другое'|'другое'|1939|'кирпичные'|6|0|9|89|8617.5|8617.5|7293.2|1324.3|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|9|0|1|0|1|0
19|'Петроградский'|'Кронверкское'|'Большая Монетная'|'31-33'|'А'||'13_1_19'|'орг-ия с гос. участием'||'другое'|'другое'|1930|'кирпичные'|5|0|3|30|2808.33|2808.33|2654.33|154|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
20|'Петроградский'|'Кронверкское'|'Большая Монетная'|'31-33'|'В'||'13_1_20'|'орг-ия с гос. участием'||'другое'|'другое'|1930|'кирпичные'|4|0|3|30|2358.27|2358.27|1988.27|370|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
21|'Петроградский'|'Кронверкское'|'Большая Монетная'|32|'А'||'13_1_21'|'орг-ия с гос. участием'||'другое'|'другое'|1960|'кирпичные'|5|0|4|46|3837.4|3837.4|3039.1|798.3|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
22|'Петроградский'|'Кронверкское'|'Большая Монетная'|'35/15'|'А'||'13_1_22'|'орг-ия с гос. участием'||'другое'|'другое'|1910|'кирпичные'|4|0|1|19|1585.8|1585.8|1272.8|313|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
23|'Петроградский'||'Большая Посадская'|'1/10'|'А'||'13_1_23'|'орг-ия с гос. участием'|'культурного наследия'|'другое'|'другое'|1910|'кирпичные'|5|0|4|27|5518.5|5518.5|4339.13|1179.37|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
24|'Петроградский'|'Посадский'|'Большая Посадская'|4|'А'||'13_1_24'|'орг-ия с гос. участием'||'другое'|'другое'|1901|'кирпичные'|4|0|7|6|1526.6|1526.6|954.6|572|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
25|'Петроградский'|'Посадский'|'Большая Посадская'|4|'Б'||'13_1_25'|'орг-ия с гос. участием'||'другое'|'другое'|1901|'кирпичные'|5|0|6|14|1051.6|1051.6|912.6|139|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
26|'Петроградский'|'Посадский'|'Большая Посадская'|4|'В'||'13_1_26'|'орг-ия с гос. участием'||'другое'|'другое'|1901|'кирпичные'|5|0|6|14|1030.5|1030.5|891.5|139|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
27|'Петроградский'|'Посадский'|'Большая Посадская'|4|'Г'||'13_1_27'|'орг-ия с гос. участием'||'другое'|'другое'|1902|'кирпичные'|5|0|6|14|853.9|853.9|750.9|103|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
