||||||||||||||||||||||'январь'||'февраль'||'март'||'апрель'||'май'||'июнь'||'июль'||'август'||'сентябрь'||'октябрь'||'ноябрь'||'декабрь'||'Итого'|||||
||||||||||'диаметр ввода'|'давление на вводе'|'температурный график тепловой сети'|'наличие ГВС (да/нет)'|'необходимость резерва ГВС'|'наличие систем учета'|'необходимость диспетчеризации'|'схема присоеденения к тепловой сети'|'резервирование насосов ГВС'|'примечание'||||||||||||||||||||||||||||||||
||||||||||||||||||||'Сумм. объем'|'Сумм. объем'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'Суммарный объем'|||||
1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52
270|'13_1_270'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|80|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||1970,87|2091,78|287,21|'Р'|286,58|'Р'|286,58|'Р'|286,58|'Р'|83,2|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|275,05|'Р'|275,05|'Р'|275,05|'Р'|2055,3|0,9918|'95-70'|'зависимая'|0|0
271|'13_1_271'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|0|'Местная'|32|5|'95-70'|'нет'|'нет'|0|0|'Двухтрубная'|0||195,46|87,92|12,06|'Р'|12,06|'Р'|12,06|'Р'|12,06|'Р'|3,5|'Р'|0|'Р'|0|'Р'|0|'Р'|2,38|'Р'|11,88|'Р'|11,88|'Р'|11,88|'Р'|89,76|0,0984|'95-70'|'зависимая'|0|0
272|'13_1_272'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|0|'Местная'|50|5|'95-70'|'нет'|'нет'|0|0|'Двухтрубная'|0||613,39|307,86|42,23|'Р'|42,23|'Р'|42,23|'Р'|42,23|'Р'|12,25|'Р'|0|'Р'|0|'Р'|0|'Р'|9,94|'Р'|42,56|'Р'|42,56|'Р'|42,56|'Р'|318,79|0,2704|'95-70'|'зависимая'|0|0
273|'13_1_273'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|50|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||685,19|861,99|157,67|'Д'|95,81|'Д'|156,76|'Д'|108,08|'Д'|34,04|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|53,1|'Д'|61,08|'Д'|92,72|'Д'|759,26|0,2979|'95-70'|'зависимая'|0|0
274|'13_1_274'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||282,34|242,11|33,21|'Р'|33,21|'Р'|33,21|'Р'|33,21|'Р'|9,64|'Р'|0|'Р'|0|'Р'|0|'Р'|7,22|'Р'|30,93|'Р'|30,93|'Р'|30,93|'Р'|242,49|0,1184|'95-70'|'зависимая'|0|0
275|'13_1_275'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|0|'Местная'|32|5|'95-70'|'нет'|'нет'|0|0|'Двухтрубная'|0||448,14|475,86|65,28|'Р'|65,28|'Р'|65,28|'Р'|65,26|'Р'|18,92|'Р'|0|'Р'|0|'Р'|0|'Р'|12,91|'Р'|64,56|'Р'|64,56|'Р'|64,56|'Р'|486,61|0,1977|'95-70'|'зависимая'|0|0
276|'13_1_276'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|80|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||614,62|500,41|68,64|'Р'|68,64|'Р'|68,64|'Р'|68,64|'Р'|19,93|'Р'|0|'Р'|0|'Р'|0|'Р'|15,79|'Р'|67,63|'Р'|67,63|'Р'|67,63|'Р'|513,17|0,2644|'95-70'|'зависимая'|0|0
277|'13_1_277'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||442,4|367,51|50,41|'Р'|50,41|'Р'|50,41|'Р'|50,41|'Р'|14,64|'Р'|0|'Р'|0|'Р'|0|'Р'|11,59|'Р'|49,66|'Р'|49,66|'Р'|49,66|'Р'|376,85|0,2001|'95-70'|'зависимая'|0|0
278|'13_1_278'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|0|'Местная'|32|5|'95-70'|'нет'|'нет'|0|0|'Двухтрубная'|0||368,42|280,74|38,51|'Р'|38,51|'Р'|38,51|'Р'|38,51|'Р'|11,17|'Р'|0|'Р'|0|'Р'|0|'Р'|8,72|'Р'|37,37|'Р'|37,37|'Р'|37,37|'Р'|286,04|0,1624|'95-70'|'зависимая'|0|0
279|'13_1_279'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|50|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||477,44|527,25|102,65|'Д'|54,09|'Д'|87,71|'Д'|60,48|'Д'|16,48|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|29,22|'Д'|35,41|'Д'|53,63|'Д'|439,67|0,2198|'95-70'|'зависимая'|0|0
280|'13_1_280'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|40|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||382,56|395,53|76,23|'Д'|49,51|'Д'|70,08|'Д'|53,23|'Д'|15,59|'Д'|0|'Д'|0|'Д'|0|'Д'|1,6|'Д'|39,16|'Д'|26,76|'Д'|43,11|'Д'|375,26|0,1574|'95-70'|'зависимая'|0|0
281|'13_1_281'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||156,26|161,55|31,13|'Р'|20,22|'Р'|28,63|'Р'|21,74|'Р'|6,37|'Р'|0|'Р'|0|'Р'|0|'Р'|0,65|'Р'|15,99|'Р'|10,93|'Р'|17,61|'Р'|153,28|0,0744|'95-70'|'зависимая'|0|0
282|'13_1_282'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|50|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||529,78|702,86|147,3|'Д'|85,11|'Д'|131,14|'Д'|92,66|'Д'|28,42|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|45,11|'Д'|46,79|'Д'|69,37|'Д'|645,9|0,2439|'95-70'|'зависимая'|0|0
283|'13_1_283'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||196,9|134,73|18,4|'Р'|18,4|'Р'|18,4|'Р'|18,4|'Р'|5,93|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|17,78|'Р'|17,78|'Р'|17,78|'Р'|132,87|0,0874|'95-70'|'зависимая'|0|0
284|'13_1_284'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|50|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||766,14|901,17|181,31|'Д'|107,59|'Д'|169,16|'Д'|105,94|'Д'|30,38|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|115,07|'Д'|64,54|'Д'|115,07|'Д'|889,06|0,3527|'95-70'|'зависимая'|0|0
285|'13_1_285'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||311,78|315,11|69,24|'Д'|38,25|'Д'|58,94|'Д'|36,96|'Д'|10,08|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|21,14|'Д'|23,83|'Д'|35,5|'Д'|293,94|0,143|'95-70'|'зависимая'|0|0
286|'13_1_286'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|65|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||1305,51|1389,53|189,76|'Д'|189,76|'Д'|189,76|'Д'|189,76|'Д'|61,21|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|183,59|'Д'|183,59|'Д'|108,38|'Д'|1295,81|0,601|'95-70'|'зависимая'|0|0
287|'13_1_287'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|50|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||654,45|643,31|87,68|'Д'|92,97|'Д'|124,16|'Д'|90,57|'Д'|29,07|'Д'|0|'Д'|0|'Д'|0|'Д'|0,5|'Д'|53,56|'Д'|72,95|'Д'|101,7|'Д'|653,16|0,276|'95-70'|'зависимая'|0|0
288|'13_1_288'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|0|'Местная'|32|5|'95-70'|'нет'|'нет'|0|0|'Двухтрубная'|0||213,09|44,97|5,37|'Р'|5,37|'Р'|5,37|'Р'|5,37|'Р'|1,56|'Р'|0|'Р'|0|'Р'|0|'Р'|1,14|'Р'|4,9|'Р'|4,9|'Р'|4,9|'Р'|38,88|0,0994|'95-70'|'зависимая'|0|0
289|'13_1_289'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||593,45|537,21|108,14|'Д'|65,72|'Д'|98,85|'Д'|72,84|'Д'|21,4|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|56,63|'Д'|33,09|'Д'|65,35|'Д'|522,02|0,2529|'95-70'|'зависимая'|0|0
290|'13_1_290'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||207,78|240,71|49,3|'Д'|32,49|'Д'|43,25|'Д'|33,26|'Д'|9,68|'Д'|0|'Д'|0|'Д'|0|'Д'|1,05|'Д'|18,6|'Д'|20,82|'Д'|29,25|'Д'|237,7|0,1257|'95-70'|'зависимая'|0|0
291|'13_1_291'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||55,23|63,99|13,11|'Р'|8,64|'Р'|11,5|'Р'|8,84|'Р'|2,57|'Р'|0|'Р'|0|'Р'|0|'Р'|0,28|'Р'|4,94|'Р'|5,54|'Р'|7,77|'Р'|63,19|0,034|'95-70'|'зависимая'|0|0
292|'13_1_292'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|40|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||240,66|307,78|42,22|'Р'|42,22|'Р'|42,22|'Р'|42,22|'Р'|12,26|'Р'|0|'Р'|0|'Р'|0|'Р'|3,02|'Р'|36,44|'Р'|36,44|'Р'|36,44|'Р'|293,48|0,1253|'95-70'|'зависимая'|0|0
293|'13_1_293'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||103,14|131,91|18,09|'Р'|18,09|'Р'|18,09|'Р'|18,09|'Р'|5,26|'Р'|0|'Р'|0|'Р'|0|'Р'|1,29|'Р'|15,62|'Р'|15,62|'Р'|15,62|'Р'|125,78|0,0835|'95-70'|'зависимая'|0|0
294|'13_1_294'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|50|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||847,01|713,46|100,09|'Р'|100,09|'Р'|100,09|'Р'|100,09|'Р'|29,06|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|97,78|'Р'|97,78|'Р'|97,78|'Р'|722,76|0,03784|'95-70'|'зависимая'|0|0
295|'13_1_295'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||292,56|270,03|37,04|'Р'|37,04|'Р'|37,04|'Р'|37,04|'Р'|10,75|'Р'|0|'Р'|0|'Р'|0|'Р'|8,19|'Р'|35,1|'Р'|35,1|'Р'|35,1|'Р'|272,4|0,2001|'95-70'|'зависимая'|0|0
296|'13_1_296'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||434,61|463,83|81,26|'Д'|64,27|'Д'|77,83|'Д'|63,07|'Д'|18,88|'Д'|0|'Д'|0|'Д'|0|'Д'|6,54|'Д'|46,75|'Д'|50,61|'Д'|57,59|'Д'|466,8|0,1939|'95-70'|'зависимая'|0|0
297|'13_1_297'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||38,8|41,41|7,26|'Р'|5,74|'Р'|6,95|'Р'|5,63|'Р'|1,69|'Р'|0|'Р'|0|'Р'|0|'Р'|0,58|'Р'|4,17|'Р'|4,52|'Р'|5,14|'Р'|41,68|0,1514|'95-70'|'зависимая'|0|0
298|'13_1_298'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||302,68|323,03|56,59|'Р'|44,76|'Р'|54,21|'Р'|43,93|'Р'|13,15|'Р'|0|'Р'|0|'Р'|0|'Р'|4,56|'Р'|32,56|'Р'|35,25|'Р'|40,11|'Р'|325,1|0,1514|'95-70'|'зависимая'|0|0
299|'13_1_299'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||548,53|461,32|63,28|'Д'|63,28|'Д'|63,28|'Д'|63,28|'Д'|18,36|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|59,4|'Д'|27,95|'Д'|59,4|'Д'|418,23|0,287|'95-70'|'зависимая'|0|0
300|'13_1_300'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|50|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||598,53|672,83|151,58|'Д'|88,8|'Д'|130,34|'Д'|91,54|'Д'|28,46|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|46,58|'Д'|55,78|'Д'|81,44|'Д'|674,52|0,2636|'95-70'|'зависимая'|0|0
301|'13_1_301'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||160,58|184,38|25,18|'Р'|25,18|'Р'|25,18|'Р'|25,18|'Р'|8,12|'Р'|0|'Р'|0|'Р'|0|'Р'|0,71|'Р'|25,66|'Р'|10,54|'Р'|25,66|'Р'|171,4|0,059|'95-70'|'зависимая'|0|0
302|'13_1_302'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|50|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||843,06|967,98|132,19|'Д'|132,19|'Д'|132,19|'Д'|132,19|'Д'|42,65|'Д'|0|'Д'|0|'Д'|0|'Д'|3,73|'Д'|134,69|'Д'|55,33|'Д'|134,69|'Д'|899,86|0,4808|'95-70'|'зависимая'|0|0
303|'13_1_303'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||243,53|174,31|23,91|'Р'|23,91|'Р'|23,91|'Р'|23,91|'Р'|6,94|'Р'|0|'Р'|0|'Р'|0|'Р'|4,85|'Р'|20,78|'Р'|20,78|'Р'|20,78|'Р'|169,77|0,1107|'95-70'|'зависимая'|0|0
304|'13_1_304'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|0|'Местная'|32|5|'95-70'|'нет'|'нет'|0|0|'Двухтрубная'|0||210,88|168,62|23,03|'Р'|23,03|'Р'|23,03|'Р'|23,03|'Р'|7,43|'Р'|0|'Р'|0|'Р'|0|'Р'|5,09|'Р'|21,81|'Р'|21,81|'Р'|21,81|'Р'|170,07|0,1656|'95-70'|'зависимая'|0|0
305|'13_1_305'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||134,83|107,81|14,72|'Р'|14,72|'Р'|14,72|'Р'|14,72|'Р'|4,75|'Р'|0|'Р'|0|'Р'|0|'Р'|3,25|'Р'|13,95|'Р'|13,95|'Р'|13,95|'Р'|108,73|0,1656|'95-70'|'зависимая'|0|0
306|'13_1_306'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|0|'Местная'|32|5|'95-70'|'нет'|'нет'|0|0|'Двухтрубная'|0||337,32|282,94|38,64|'Р'|38,64|'Р'|38,64|'Р'|38,64|'Р'|12,46|'Р'|0|'Р'|0|'Р'|0|'Р'|8,7|'Р'|37,29|'Р'|37,29|'Р'|37,29|'Р'|287,59|0,1656|'95-70'|'зависимая'|0|0
307|'13_1_307'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|65|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||1307,84|1629,28|222,5|'Р'|222,5|'Р'|222,5|'Р'|222,5|'Р'|71,78|'Р'|0|'Р'|0|'Р'|0|'Р'|50,5|'Р'|216,43|'Р'|216,43|'Р'|216,43|'Р'|1661,57|0,6265|'95-70'|'зависимая'|0|0
308|'13_1_308'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|0|'Местная'||5|'95-70'|'нет'|'нет'|0|0|'Двухтрубная'|0||388,2|279,22|38,3|'Р'|38,3|'Р'|38,3|'Р'|38,3|'Р'|11,12|'Р'|0|'Р'|0|'Р'|0|'Р'|8,36|'Р'|35,82|'Р'|35,82|'Р'|35,82|'Р'|280,14|0,1726|'95-70'|'зависимая'|0|0
309|'13_1_309'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|50|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||403,11|370,14|76,06|'Д'|41,64|'Д'|72,08|'Д'|50,26|'Д'|14,94|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|25,24|'Д'|28,89|'Д'|43,05|'Д'|352,16|0,2001|'95-70'|'зависимая'|0|0
310|'13_1_310'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||223,28|163,53|22,43|'Р'|22,43|'Р'|22,43|'Р'|22,43|'Р'|6,51|'Р'|0|'Р'|0|'Р'|0|'Р'|4,32|'Р'|21,58|'Р'|21,58|'Р'|21,58|'Р'|165,29|0,1516|'95-70'|'зависимая'|0|0
311|'13_1_311'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|0|'Местная'|32|5|'95-70'|'нет'|'нет'|0|0|'Двухтрубная'|0||120,23|88,05|12,08|'Р'|12,08|'Р'|12,08|'Р'|12,08|'Р'|3,5|'Р'|0|'Р'|0|'Р'|0|'Р'|2,32|'Р'|11,62|'Р'|11,62|'Р'|11,62|'Р'|89|0,001|'95-70'|'зависимая'|0|0
312|'13_1_312'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|0|'Местная'|32|5|'95-70'|'нет'|'нет'|0|0|'Двухтрубная'|0||170,54|86,83|11,91|'Р'|11,91|'Р'|11,91|'Р'|11,91|'Р'|3,46|'Р'|0|'Р'|0|'Р'|0|'Р'|2,3|'Р'|11,48|'Р'|11,48|'Р'|11,48|'Р'|87,84|0,0662|'95-70'|'зависимая'|0|0
313|'13_1_313'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|50|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||656,84|418,62|86,15|'Д'|50,09|'Д'|81,25|'Д'|57,6|'Д'|18,03|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|28,01|'Д'|32,48|'Д'|48,72|'Д'|402,33|0,2303|'95-70'|'зависимая'|0|0
314|'13_1_314'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||13,4|8,54|1,76|'Д'|1,02|'Д'|1,66|'Д'|1,18|'Д'|0,37|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|0,57|'Д'|0,66|'Д'|0,99|'Д'|8,21|0,0631|'95-70'|'зависимая'|0|0
315|'13_1_315'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|50|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||169,94|276,57|52,36|'Д'|32,28|'Д'|56,42|'Д'|38,12|'Д'|12,51|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|19,96|'Д'|22,43|'Д'|33,03|'Д'|267,09|0,1971|'95-70'|'зависимая'|0|0
316|'13_1_316'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|1|'Местная'|32|5|'95-70'|'нет'|'нет'|1|0|'Двухтрубная'|0||66,09|107,56|20,36|'Д'|12,55|'Д'|21,94|'Д'|14,82|'Д'|4,86|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|7,76|'Д'|8,72|'Д'|12,84|'Д'|103,87|0,0371|'95-70'|'зависимая'|0|0
317|'13_1_317'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|0|'Местная'|32|5|'95-70'|'нет'|'нет'|0|0|'Двухтрубная'|0||211,56|117,74|16,15|'Р'|16,15|'Р'|16,15|'Р'|16,15|'Р'|4,69|'Р'|0|'Р'|0|'Р'|0|'Р'|3,17|'Р'|15,85|'Р'|15,85|'Р'|15,85|'Р'|120,01|0,0873|'95-70'|'зависимая'|0|0
318|'13_1_318'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'Закрытая'|'"ООО ""Жилкомсервис № 1 Петроградского района"""'|'Отопление'|'Гкал'|0|'Местная'|32|5|'95-70'|'нет'|'нет'|0|0|'Двухтрубная'|0||386,7|317,78|43,59|'Р'|43,59|'Р'|43,59|'Р'|43,59|'Р'|12,65|'Р'|0|'Р'|0|'Р'|0|'Р'|8,46|'Р'|42,3|'Р'|42,3|'Р'|42,3|'Р'|322,37|0,1706|'95-70'|'зависимая'|0|0
