31|7000056|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|3|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'да'||'нет'||2849.26|2515.9|460.17|'Д'|382.97|'Д'|380|'Д'|267.12|'Д'|116.97|'Д'|||||||||259.03|'Д'|286.09|'Д'|335.29|'Д'|2487.64|1.4356|'105-70'|'независимая'|2|'отсутствует'
32|7000057|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|5|'центральная'|89|7|'130/70'|'да'|'нет'|'да'|'да'||'нет'||5302.72|5499.55|1096.67|'Д'|823.84|'Д'|910.02|'Д'|653.12|'Д'|308.49|'Д'|||||||||553.7|'Д'|630.7|'Д'|673.43|'Д'|5649.97|2.517|'105-70'|'независимая'|4|'отсутствует'
33|7000058|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ЖКС №2'|'отопление'|'Гкал'|3|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'да'||'нет'||1133.16|1131.61|216.34|'Д'|170.33|'Д'|175.44|'Д'|129.56|'Д'|65.51|'Д'|||||||||117.04|'Д'|138.29|'Д'|153.83|'Д'|1166.34|0.524|'105-70'|'зависимая'|3|'отсутствует'
34|7000059|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ЖКС №2'|'отопление'|'Гкал'|2|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'да'||'нет'||860.47|762.47|161.32|'Д'|126.24|'Д'|124.66|'Д'|100.99|'Д'|41.43|'Д'|||||||||99.8|'Д'|104.62|'Д'|120.02|'Д'|879.08|0.398|'105-70'|'зависимая'|2|'отсутствует'
35|7000060|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|5|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'да'||'нет'||2874.05|3158.62|593.13|'Д'|528.05|'Д'|457.9|'Д'|410.33|'Д'|187.53|'Д'|||||||||338.6|'Д'|356.4|'Д'|404.25|'Д'|3276.19|1.62497|'105-70'|'независимая'|3|'отсутствует'
36|7000061|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|2|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'да'||'нет'||1935.1|1664.04|344.19|'Д'|304.31|'Д'|296.87|'Д'|196.63|'Д'|101.26|'Д'|||||||||191.51|'Д'|173.19|'Д'|224.04|'Д'|1832|0.892|'95-70'|'независимая'|1|'отсутствует'
37|7000062|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ЖКС №2'|'отопление'|'Гкал'|5|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'да'||'нет'||3850.19|3998.25|772.8|'Д'|615.62|'Д'|641.57|'Д'|441.42|'Д'|181.05|'Д'|||||||||363.62|'Д'|430.53|'Д'|513.83|'Д'|3960.44|2.601|'105-70'|'зависимая'|5|'отсутствует'
38|7000063|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|2|'центральная'|133|7|'130/70'|'да'|'нет'|'да'|'да'||'нет'||4390.1|4376.97|819.07|'Д'|738.64|'Д'|695.74|'Д'|497.27|'Д'|233.64|'Д'|||||||||398.23|'Д'|440.78|'Д'|514.4|'Д'|4337.77|2.0456|'105-70'|'независимая'|4|'отсутствует'
39|7000064|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|2|'центральная'|108|7|'130/70'|'да'|'нет'|'да'|'да'||'нет'||1045.23|999.45|199.19|'Д'|171.65|'Д'|159.8|'Д'|115.87|'Д'|51.59|'Д'|||||||||77.63|'Д'|117.57|'Д'|127.29|'Д'|1020.59|0.485|'105-70'|'независимая'|1|'отсутствует'
40|7000065|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|4|'центральная'|89|7|'130/70'|'да'|'нет'|'да'|'да'||'нет'||2702.29|2376.42|452.89|'Д'|393.68|'Д'|358.85|'Д'|272.07|'Д'|131.59|'Д'|||||||||219.69|'Д'|256.65|'Д'|304.69|'Д'|2390.11|1.271|'105-70'|'независимая'|3|'отсутствует'
41|7000066|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|2|'местная'|108|8||'да'|'нет'|'да'|'да'||'да'||3023.18|3153.2|512.26|'Д'|456.32|'Д'|439.36|'Д'|435.4|'Д'|199.48|'Д'|||||||||467.54|'Д'|481.09|'Д'|406.61|'Д'|3398.06|1.49424|'95-70'|'независимая'|2|'отсутствует'
42|7000067|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|2|'центральная'|125|7|'130/70'|'да'|'нет'|'да'|'да'||'нет'||3696.82|3287.16|682.69|'Д'|565.3|'Д'|497.33|'Д'|393.5|'Д'|188.2|'Д'|||||||||348.48|'Д'|334.81|'Д'|397.96|'Д'|3408.27|1.7381|'105-70'|'независимая'|2|'отсутствует'
43|7000068|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|2|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'да'||'нет'||1113.19|1230.25|211.44|'Д'|194.81|'Д'|183.69|'Д'|144.23|'Д'|80.82|'Д'|||||||||96.96|'Д'|121.22|'Д'|134.3|'Д'|1167.47|0.497|'95-70'|'независимая'|1|'отсутствует'
44|7000069|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ЖКС №2'|'отопление'|'Гкал'|2|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'да'||'нет'||1727.96|1431|273.26|'Д'|215.35|'Д'|217.29|'Д'|150.23|'Д'|74.54|'Д'|||||||||150.21|'Д'|167.45|'Д'|189.24|'Д'|1437.57|0.867|'105-70'|'зависимая'|2|'отсутствует'
45|7000070|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ЖКС №2'|'отопление'|'Гкал'|1|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'да'||'нет'||1104.29|1005.31|177.3|'Д'|160.24|'Д'|159.69|'Д'|128.45|'Д'|52.51|'Д'|||||||||97.71|'Д'|118.92|'Д'|137.3|'Д'|1032.12|0.68|'105-70'|'зависимая'|1|'отсутствует'
46|7000071|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|3|'центральная'|89|7|'130/70'|'да'|'нет'|'да'|'да'||'нет'||1915.7|1678.52|309.7|'Д'|264.8|'Д'|271.58|'Д'|194.64|'Д'|102.86|'Д'|||||||||168.51|'Д'|199.16|'Д'|216.42|'Д'|1727.67|0.899|'105-70'|'независимая'|2|'отсутствует'
47|7000072|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ЖКС №2'|'отопление'|'Гкал'|2|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'да'||'нет'||1371.06|1590.84|327.62|'Д'|265.38|'Д'|273.54|'Д'|204.07|'Д'|82.2|'Д'|||||||||174.73|'Д'|197.87|'Д'|232.35|'Д'|1757.76|1.011|'105-70'|'зависимая'|2|'отсутствует'
48|7000073|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ЖКС №2'|'отопление'|'Гкал'|3|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'да'||'нет'||3337.97|2541.32|441.48|'Д'|361.27|'Д'|362.32|'Д'|257.13|'Д'|96.7|'Д'|||||||||222.98|'Д'|281.65|'Д'|376.05|'Д'|2399.58|1.546|'95-70'|'зависимая'|3|'отсутствует'
49|7000074|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ЖКС №2'|'отопление'|'Гкал'|1|'центральная'|108|7|'150/70'|'да'|'нет'|'да'|'да'||'нет'||444.96|463.11|100.46|'Д'|79.16|'Д'|78.82|'Д'|63.47|'Д'|36.93|'Д'|||||||||81.21|'Д'|74.32|'Д'|88.05|'Д'|602.42|0.215|'95-70'|'зависимая'|1|'отсутствует'
50|7000075|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|3|'центральная'|108|7|'130/70'|'да'|'нет'|'да'|'да'||'нет'||1747.04|1866.62|346.73|'Д'|304.46|'Д'|298.31|'Д'|191.65|'Д'|125.21|'Д'|||||||||187.69|'Д'|218.48|'Д'|242.25|'Д'|1914.78|0.899|'105-70'|'независимая'|2|'отсутствует'
51|7000076|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|1|'центральная'|89|7|'95/70'|'нет'|'нет'|'да'|'да'||'нет'||465.5|412.03|81.92|'Д'|72.43|'Д'|68.22|'Д'|47.06|'Д'|17.94|'Д'|||||||||34.46|'Д'|38.16|'Д'|54.07|'Д'|414.26|0.216|'95-70'|'зависимая'|0|'отсутствует'
52|7000077|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|0|'центральная'|108|5.5|'95/70'|'нет'|'нет'|'нет'|'нет'||'нет'||314.63|252.57|32.1|'Р'|32.1|'Р'|32.1|'Р'|32.1|'Р'|9.32|'Р'|||||||||29.76|'Р'|29.76|'Р'|29.76|'Р'|227|0.146|'95-70'|'зависимая'|0|'отсутствует'
53|7000078|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|0|'центральная'|108|5.5|'95/70'|'нет'|'нет'|'нет'|'нет'||'нет'||249.98|222.09|26.6|'Р'|26.6|'Р'|26.6|'Р'|26.6|'Р'|7.72|'Р'|||||||||29.05|'Р'|29.05|'Р'|29.05|'Р'|201.27|0.116|'95-70'|'зависимая'|0|'отсутствует'
54|7000079|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|0|'центральная'|108|5.5|'95/70'|'нет'|'нет'|'нет'|'нет'||'нет'||333.39|269.36|36.99|'Р'|36.05|'Р'|36.72|'Р'|35.15|'Р'|10.09|'Р'|||||||||30.31|'Р'|30.29|'Р'|30.91|'Р'|246.51|0.1547|'95-70'|'зависимая'|0|'отсутствует'
55|7000080|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|0|'центральная'|108|5.5|'95/70'|'нет'|'нет'|'нет'|'нет'||'нет'||247.85|211.86|25.95|'Р'|25.95|'Р'|25.95|'Р'|25.95|'Р'|7.54|'Р'|||||||||26.8|'Р'|26.8|'Р'|26.37|'Р'|191.31|0.115|'95-70'|'зависимая'|0|'отсутствует'
56|7000081|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|1|'центральная'|108|5.2|'95/70'|'нет'|'нет'|'да'|'да'||'нет'||757.99|750.45|96.56|'Р'|96.56|'Р'|96.56|'Р'|96.56|'Р'|28.03|'Р'|||||||||93.34|'Р'|91.65|'Р'|93.34|'Р'|692.6|0.35191|'95-70'|'зависимая'|0|'отсутствует'
57|7000082|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|1|'центральная'|108|5.2|'95/70'|'нет'|'нет'|'да'|'да'||'нет'||766.43|740.75|157.05|'Д'|137.13|'Д'|134.91|'Д'|93.31|'Д'|37.59|'Д'|||||||||61.45|'Д'|68.7|'Д'|101.43|'Д'|791.57|0.35583|'95-70'|'зависимая'|0|'отсутствует'
58|7000084|'ОАО РЭУ'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|0|'местная'|76|5.5|'95/70'|'нет'|'нет'|'нет'|'нет'||'нет'||245.291|212.512|22.3076|'Р'|22.3076|'Р'|22.3076|'Р'|22.3076|'Р'|22.3076|'Р'|||||||||21.04|'Р'|21.04|'Р'|21.04|'Р'|174.658|0.113|'95-70'|'зависимая'|0|'не разгружен'
59|7000085|'ОАО РЭУ'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|0|'местная'|76|5.5|'95/70'|'нет'|'нет'|'нет'|'нет'||'нет'||264.882|221.436|23.219|'Р'|23.219|'Р'|23.219|'Р'|23.219|'Р'|23.219|'Р'|||||||||21.934|'Р'|21.934|'Р'|21.934|'Р'|181.897|0.115|'95-70'|'зависимая'|0|'отсутствует'
60|7000086|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|0|'центральная'|76|5.5|'95/70'|'нет'|'нет'|'нет'|'нет'||'нет'||167.9|105.4|12.1|'Р'|12.1|'Р'|12.1|'Р'|12.1|'Р'|3.51|'Р'|||||||||12.1|'Р'|12.1|'Р'|12.1|'Р'|88.21|0.0797|'95-70'|'зависимая'|0|'отсутствует'
61|7000088|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|0|'центральная'|89|5.2|'95/70'|'нет'|'нет'|'нет'|'нет'||'нет'||218.32|177.96|23.21|'Р'|23.21|'Р'|23.21|'Р'|23.21|'Р'|6.73|'Р'|||||||||20.59|'Р'|20.59|'Р'|20.59|'Р'|161.34|0.1013|'95-70'|'зависимая'|0|'отсутствует'
