60|'московский'|'Гагаринское'|'Витебский   пр.'|53|4||1201060|'орг-ия с гос. участием'||||1964||5||6|110|5466||5085|381|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
61|'московский'|'Гагаринское'|'Витебский   пр.'|59|1||1201061|'орг-ия с гос. участием'|||'индивидуальный'|2012||'8/9'||1|100|5879||4085|1794|'да'|'да'|'нет'|'да'|'да'|'нет'|'да'|'да'|'да'|0||||2|
62|'московский'|'Гагаринское'|'Витебский   пр.'|61|1||1201062|'орг-ия с гос. участием'||||1965||5||7|139|6944||6878|66|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
63|'московский'|'Гагаринское'|'Витебский   пр.'|61|4||1201063|'орг-ия с гос. участием'||||1965||5||6|110|5456||5081|375|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
64|'московский'|'Гагаринское'|'Витебский   пр.'|63|||1201064|'орг-ия с гос. участием'|||'1-528КП-41'|1966||9||4|287|10752||10619|133|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1||2|
65|'московский'|'Гагаринское'|'Витебский   пр.'|65|||1201065|'орг-ия с гос. участием'||||1966||5||7|139|6950||6889|61|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
66|'московский'|'Гагаринское'|'Витебский   пр.'|69|||1201066|'орг-ия с гос. участием'||||1966||5||4|80|3583||3527|56|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
67|'московский'|'Гагаринское'|'Витебский   пр.'|71|||1201067|'орг-ия с гос. участием'||||1974||14||1|84|4535||4456|79|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1|
68|'московский'|'Гагаринское'|'Витебский   пр.'|73|1||1201068|'орг-ия с гос. участием'||||1975||14||1|84|4555||4442|113|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1|
69|'московский'|'Гагаринское'|'Витебский   пр.'|75|||1201069|'орг-ия с гос. участием'||||1966||5||7|139|6943||6882|61|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
70|'московский'|'Гагаринское'|'Витебский   пр.'|81|2||1201070|'орг-ия с гос. участием'||||1966||5||4|80|3591||3538|53|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
71|'московский'|'Гагаринское'|'Витебский   пр.'|83|||1201071|'орг-ия с гос. участием'||||1973||14||1|84|4916||4518|398|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1|
72|'московский'|'Гагаринское'|'Витебский   пр.'|85|1||1201072|'орг-ия с гос. участием'||||1979||14||1|84|4971||4576|395|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1|
73|'московский'|'Гагаринское'|'Витебский   пр.'|87|1||1201073|'орг-ия с гос. участием'||||1966||5||7|139|7001||6934|67|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
74|'московский'|'Звездное'|'Гастелло ул.'|9|||1201074|'орг-ия с гос. участием'|||'индивидуальный'|1957||7||3|69|5729||4626|1103|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|3|2|1||1|
75|'московский'|'Звездное'|'Гастелло ул.'|11|||1201075|'орг-ия с гос. участием'||||1959||5||3|54|4269||3133|1136|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1|
76|'московский'|'Звездное'|'Гастелло ул.'|13|||1201076|'орг-ия с гос. участием'||||1958||5||2|40|2389||2359||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|||1|
77|'московский'|'Звездное'|'Дунайский пр.'|3|||1201077|'орг-ия с гос. участием'|||'индивидуальный'|1995||10||5|200|11301||11151|150|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|5|2|||2|
78|'московский'|'Звездное'|'Дунайский пр.'|5|||1201078|'орг-ия с гос. участием'||||1985||9||9|331|17505||17109|396|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|9|4|2||2|
79|'московский'|'Звездное'|'Дунайский пр.'|7|||1201079|'орг-ия с гос. участием'||||1993||10||11|437|25153||24918|235|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|11|4|1||3|
80|'московский'|'Звездное'|'Дунайский пр.'|24|||1201080|'орг-ия с гос. участием'||||1994||16||6|474|29965||29391|574|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|12|4|2||6|
81|'московский'|'Звездное'|'Дунайский пр.'|'26/77'|||1201081|'орг-ия с гос. участием'||||1993||10||8|327|17867||17018|849|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|8|4|3||0|
82|'московский'|'Московская Застава'|'Заозерная ул.'|3|||1201082|'орг-ия с гос. участием'|||'индивидуальный'|1905||6||2|41|3718||3561|157|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|2|3|1||0|
83|'московский'|'Московская Застава'|'Заозерная ул.'|4|||1201083|'орг-ия с гос. участием'|||'индивидуальный'|1912||6||4|95|7370||6278|1092|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|2|1||0|
