'Приложение № 1'|||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||
'Общие характеристики многоквартирных домов (МКД) на территории'|||||||||||||||||||||||||||||||||||||
'МОСКОВСКОГО  района'|||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||
'"Графы ""1""-""10"" заполнять по всем многоквартирным домам района"'|||||||||||||||||||||||||||||||||||||
'№ п/п'|'Адрес МКД'|||||||||' Технические характеристики МКД'||||||||||||||||||||||'Количество общедомовых приборов учета энергоресурсов на вводах, шт.'|||||'Примечание'
|'Район'|'муниципальное образование'|'Улица'|'Номер'|'Номер корпуса'|'Номер строения'|'Код дома БТИ'|'Форма управления МКД'|'Категория дома: ведомственный / общежитие / гостиничного типа'|'Тип дома'|'Серия дома'|'Год постройки'|'Тип стен'|'"Количество этажей (при разной этажности указать через ""/"", начиная с 1-го подъезда)"'|'"Кол-во подземных этажей (при разной этажности указать через ""/"", начиная с 1-го подъезда)"'|'Количество подъездов'|'Количество квартир'|'Общая площадь дома'|'Общая отапливаемая площадь дома'|'Площадь жилых помещений'|'Площадь  нежилых помещений (за искл. мест общего пользования)'|'Электоэнергия (да/нет)'|'"ХВС'||||||||||||||
'(да/нет)"'|'"ГВС'||||||||||||||||||||||||||||||||||||
'(да/нет)"'|'Водоотведение (да/нет)'|'Отопление (да/нет)'|'Газоснабжение (да/нет)'|'Оснащение газ. колонками (да/нет)'|'"Оснащение газ.плитами'||||||||||||||||||||||||||||||||
'(да/нет)"'|'"Оснащение электроплитами'||||||||||||||||||||||||||||||||||||
'(да/нет)"'|'Кол-во лифтов дома, шт.'|'Электроэнергия'|'ХВС'|'ГВС'|'Тепловая энергия'|'Газ'|||||||||||||||||||||||||||||||
1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38
869|'Московский'||'Варшавская ул.'|19|5|'-'|1206005|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
870|'Московский'||'Варшавская ул.'|9|1|'А'|1206006|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
871|'Московский'||'Дунайский пр.'|23|0|'-'|1206007|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
872|'Московский'||'Дунайский пр.'|7|3|'А'|1206008|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
873|'Московский'||'Дунайский пр.'|7|7|'А'|1206009|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
874|'Московский'||'Космонавтов пр.'|23|3|'А'|1206010|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
875|'Московский'||'Космонавтов пр.'|37|0|'А(1 ОЧ)'|1206011|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
876|'Московский'||'Космонавтов пр.'|61|1|'А'|1206012|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
877|'Московский'||'Космонавтов пр.'|61|2|'А'|1206013|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
878|'Московский'||'Космонавтов пр.'|65|2|'А'|1206014|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
879|'Московский'||'Космонавтов пр.'|65|11|'А'|1206015|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
880|'Московский'||'Космонавтов пр.'|65|12|'А'|1206016|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
881|'Московский'||'Ленсовета ул.'|34|3|'А'|1206017|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
882|'Московский'||'Ленсовета ул.'|43|3|'А'|1206018|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
883|'Московский'||'Московский пр.'|163|2|'А'|1206019|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
884|'Московский'||'Московский пр.'|172|0|'А'|1206020|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
885|'Московский'||'Московский пр.'|172|4|'А'|1206021|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
886|'Московский'||'Московский пр.'|172|6|'А'|1206022|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
887|'Московский'||'Московский пр.'|172|7|'А'|1206023|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
888|'Московский'||'Московский пр.'|174|8|'А'|1206024|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
889|'Московский'||'Московский пр.'|176|0|'А'|1206025|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
890|'Московский'||'Московский пр.'|178|0|'А'|1206026|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
891|'Московский'||'Московский пр.'|207|0|'А'|1206027|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
892|'Московский'||'Московский пр.'|224|0|'А'|1206028|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
893|'Московский'||'Орджоникидзе ул.'|59|2||1206029|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
894|'Московский'||'Победы ул.'|3|0|'А'|1206030|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
895|'Московский'||'5-й Предпортовый проезд'|1|0|'А'|1206031|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
896|'Московский'||'5-й Предпортовый проезд'|12|2|'А'|1206032|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
897|'Московский'||'Пулковская ул.'|8|1|'А'|1206033|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
898|'Московский'||'Пулковская ул.'|1|2|'А'|1206034|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
899|'Московский'||'Пулковская ул.'|8|4|'А'|1206035|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
900|'Московский'||'Пулковское шоссе'|24|2|'А'|1206036|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
901|'Московский'||'Пулковское шоссе'|22|3|'А'|1206037|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
902|'Московский'||'Пулковское шоссе'|36|4|'А'|1206038|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
903|'Московский'||'Решетникова ул.'|19|0|'А'|1206039|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
904|'Московский'||'Решетникова ул.'|9|0|'А'|1206040|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
905|'Московский'||'Свеаборгская ул.'|21|0|'А'|1206041|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
906|'Московский'||'Свеаборгская ул.'|8|0|'А'|1206042|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
907|'Московский'||'Сызранская ул.'|18|0|'А'|1206043|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
908|'Московский'||'Типанова ул.'|'27/39'|0|'А'|1206044|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
909|'Московский'||'Юрия Гагарина пр.'|7|0|'А'|1206045|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
910|'Московский'||'Юрия Гагарина пр.'|14|6|'А'|1206046|'част.управл.орг.'||'жилой'|||||||||||||||||||||||||||
911|'Московский'||'Бассейная ул.'|10|||1207001|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
912|'Московский'||'Бассейная ул.'|73|1||1207002|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
913|'Московский'||'Бассейная ул.'|7|||1207003|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
914|'Московский'||'Бассейная ул.'|89|||1207004|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
915|'Московский'||'Благодатная ул.'|24|||1207005|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
916|'Московский'||'Варшавская ул.'|19|1||1207006|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
917|'Московский'||'Варшавская ул.'|23|1||1207007|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
918|'Московский'||'Варшавская ул.'|23|2|'А, А1'|1207008|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
919|'Московский'||'Варшавская ул.'|23|3|'А, А3'|1207009|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
920|'Московский'||'Варшавская ул.'|32|||1207010|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
921|'Московский'||'Варшавская ул.'|43|||1207011|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
922|'Московский'||'Варшавская ул.'|51|1||1207012|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
923|'Московский'||'Варшавская ул.'|59|||1207013|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
924|'Московский'||'Варшавская ул.'|61|1||1207014|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
925|'Московский'||'Варшавская ул.'|69|3||1207015|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
926|'Московский'||'Варшавская ул.'|71|||1207016|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
927|'Московский'||'Варшавская ул.'|75|||1207017|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
928|'Московский'||'Витебский пр.'|85|3||1207018|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
929|'Московский'||'Витебский пр.'|51|1||1207019|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
930|'Московский'||'Витебский пр.'|53|3||1207020|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
931|'Московский'||'Витебский пр.'|55|||1207021|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
932|'Московский'||'Витебский пр.'|61|5||1207022|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
933|'Московский'||'Витебский пр.'|73|3||1207023|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
934|'Московский'||'Галстяна ул.'|1|||1207024|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
935|'Московский'||'Дунайский пр.'|28|2||1207025|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
936|'Московский'||'Дунайский пр.'|3|2||1207026|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
937|'Московский'||'Дунайский пр.'|3|3||1207027|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
938|'Московский'||'Дунайский пр.'|3|4||1207028|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
939|'Московский'||'Дунайский пр.'|5|4||1207029|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
940|'Московский'||'Дунайский пр.'|5|5||1207030|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
941|'Московский'||'Дунайский пр.'|5|6||1207031|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
942|'Московский'||'Дунайский пр.'|5|7||1207032|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
943|'Московский'||'Звездная ул.'|11|1||1207033|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
944|'Московский'||'Звездная ул.'|11|2||1207034|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
945|'Московский'||'Звездная ул.'|20|||1207035|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
946|'Московский'||'Конституции площадь'|1|2||1207036|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
947|'Московский'||'Космонавтов пр.'|65|10||1207037|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
948|'Московский'||'Космонавтов пр.'|65|9||1207038|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
949|'Московский'||'Космонавтов пр.'|13|||1207039|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
950|'Московский'||'Космонавтов пр.'|19|3||1207040|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
951|'Московский'||'Космонавтов пр.'|32|2||1207041|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
952|'Московский'||'Космонавтов пр.'|48|4||1207042|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
953|'Московский'||'Космонавтов пр.'|65|1||1207043|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
954|'Московский'||'Космонавтов пр.'|65|4||1207044|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
955|'Московский'||'Костюшко ул.'|2|1||1207045|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
956|'Московский'||'Краснопутиловская ул.'|125|||1207046|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
957|'Московский'||'Краснопутиловская ул.'|50|2||1207047|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
958|'Московский'||'Краснопутиловская ул.'|56|2||1207048|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
959|'Московский'||'Краснопутиловская ул.'|66|2||1207049|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
960|'Московский'||'Краснопутиловская ул.'|76|2||1207050|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
961|'Московский'||'Кузнецовская ул.'|11|||1207051|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
962|'Московский'||'Кузнецовская ул.'|40|||1207052|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
963|'Московский'||'Ленинский пр.'|147|2||1207053|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
964|'Московский'||'Ленинский пр.'|149|1||1207054|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
965|'Московский'||'Ленинский пр.'|151|3||1207055|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
966|'Московский'||'Ленсовета ул.'|3|||1207057|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
967|'Московский'||'Ленсовета ул.'|69|1||1207058|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
968|'Московский'||'Ленсовета ул.'|72|||1207059|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
969|'Московский'||'Ленсовета ул.'|88|||1207060|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
970|'Московский'||'Ленсовета ул.'|90|||1207061|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
971|'Московский'||'Ленсовета ул.'|95|||1207062|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
972|'Московский'||'Московский пр.'|134|||1207063|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
973|'Московский'||'Московский пр.'|134|||1207064|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
974|'Московский'||'Московский пр.'|168|||1207065|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
975|'Московский'||'Московский пр.'|170|||1207066|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
976|'Московский'||'Московский пр.'|172|2||1207067|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
977|'Московский'||'Московский пр.'|172|3||1207068|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
978|'Московский'||'Московский пр.'|180|||1207069|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
979|'Московский'||'Московский пр.'|216|||1207070|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
980|'Московский'||'Московский пр.'|82|||1207071|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
981|'Московский'||'Московское шоссе'|12|||1207072|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
982|'Московский'||'Московское шоссе'|30|2||1207073|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
983|'Московский'||'Новоизмайловский пр.'|44|5||1207074|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
984|'Московский'||'Орджоникидзе ул.'|58|1||1207075|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
985|'Московский'||'Пулковская ул.'|10|1||1207076|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
986|'Московский'||'Пулковская ул.'|10|2||1207077|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
987|'Московский'||'Пулковская ул.'|13|||1207078|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
988|'Московский'||'Пулковская ул.'|2|1||1207079|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
989|'Московский'||'Пулковская ул.'|2|3||1207080|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
990|'Московский'||'Пулковская ул.'|6|1||1207081|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
991|'Московский'||'Пулковская ул.'|6|2||1207082|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
992|'Московский'||'Пулковская ул.'|6|3||1207083|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
993|'Московский'||'Пулковская ул.'|6|4||1207084|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
994|'Московский'||'Пулковская ул.'|8|2||1207085|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
995|'Московский'||'Пулковская ул.'|8|3||1207086|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
996|'Московский'||'Пулковское шоссе'|105|||1207087|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
997|'Московский'||'Пулковское шоссе'|18|||1207088|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
998|'Московский'||'Пулковское шоссе'|20|||1207089|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
999|'Московский'||'Пулковское шоссе'|20|4||1207090|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1000|'Московский'||'Пулковское шоссе'|26|3||1207091|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1001|'Московский'||'Пулковское шоссе'|26|5||1207092|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1002|'Московский'||'Пулковское шоссе'|26|6||1207093|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1003|'Московский'||'Пулковское шоссе'|26|7||1207094|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1004|'Московский'||'Пулковское шоссе'|30|2||1207095|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1005|'Московский'||'Пулковское шоссе'|30|3||1207096|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1006|'Московский'||'Решетникова ул.'|3|||1207097|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1007|'Московский'||'Решетникова ул.'|5||'А, А1'|1207098|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1008|'Московский'||'Свеаборгская ул.'|11|||1207099|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1009|'Московский'||'Свеаборгская ул.'|12|||1207100|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1010|'Московский'||'Свеаборгская ул.'|15|||1207101|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1011|'Московский'||'Свеаборгская ул.'|25|||1207102|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1012|'Московский'||'Севастьянова ул.'|14|||1207103|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1013|'Московский'||'Севастьянова ул.'|16|||1207104|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1014|'Московский'||'Севастьянова ул.'|1|2||1207105|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1015|'Московский'||'Севастьянова ул.'|4|||1207106|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1016|'Московский'||'Типанова ул.'|34|1||1207107|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1017|'Московский'||'Типанова ул.'|36|1||1207108|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1018|'Московский'||'Типанова ул.'|36|3||1207109|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1019|'Московский'||'Типанова ул.'|38|||1207110|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1020|'Московский'||'Типанова ул.'|40|||1207111|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1021|'Московский'||'Фрунзе ул.'|19|2||1207112|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1022|'Московский'||'Чернышевского площадь'|10|||1207113|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1023|'Московский'||'Юрия Гагарина пр.'|20|2||1207114|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1024|'Московский'||'Юрия Гагарина пр.'|22|1||1207115|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1025|'Московский'||'Юрия Гагарина пр.'|48|1||1207116|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1026|'Московский'||'Юрия Гагарина пр.'|48|2||1207117|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1027|'Московский'||'Юрия Гагарина пр.'|63|2||1207118|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1028|'Московский'||'Юрия Гагарина пр.'|73|||1207119|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1029|'Московский'||'Юрия Гагарина пр.'|75|||1207120|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1030|'Московский'||'Юрия Гагарина пр.'|77|||1207121|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1031|'Московский'||'Яковлевский переулок'|7|1||1207122|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1032|'Московский'||'Яковлевский переулок'|9|||1207123|'ТСЖ'||'жилой'|||||||||||||||||||||||||||
1033|'Московский'||'Бассейная ул.'|17|||1208001|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1034|'Московский'||'Бассейная ул.'|53|||1208002|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1035|'Московский'||'Бассейная ул.'|77|||1208003|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1036|'Московский'||'Бассейная ул.'|79|||1208004|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1037|'Московский'||'Бассейная ул.'|81|||1208005|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1038|'Московский'||'Бассейная ул.'|83|||1208006|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1039|'Московский'||'Бассейная ул.'|85|||1208007|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1040|'Московский'||'Бассейная ул.'|87|||1208008|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1041|'Московский'||'Варшавская ул.'|118|||1208009|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1042|'Московский'||'Варшавская ул.'|120|||1208010|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1043|'Московский'||'Варшавская ул.'|122|||1208011|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1044|'Московский'||'Варшавская ул.'|22|||1208012|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1045|'Московский'||'Варшавская ул.'|43|2||1208013|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1046|'Московский'||'Варшавская ул.'|43|3||1208014|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1047|'Московский'||'Варшавская ул.'|45|4||1208015|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1048|'Московский'||'Варшавская ул.'|67|||1208016|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1049|'Московский'||'Варшавская ул.'|69|||1208017|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1050|'Московский'||'Варшавская ул.'|73|||1208018|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1051|'Московский'||'Варшавская ул.'|77|||1208019|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1052|'Московский'||'Варшавская ул.'|79|||1208020|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1053|'Московский'||'Витебский пр.'|21|1||1208021|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1054|'Московский'||'Витебский пр.'|21|2||1208022|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1055|'Московский'||'Витебский пр.'|21|4||1208023|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1056|'Московский'||'Витебский пр.'|23|3||1208024|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1057|'Московский'||'Витебский пр.'|23|4||1208025|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1058|'Московский'||'Витебский пр.'|23|5||1208026|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1059|'Московский'||'Витебский пр.'|25|||1208027|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1060|'Московский'||'Витебский пр.'|29|||1208028|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1061|'Московский'||'Витебский пр.'|31|3||1208029|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1062|'Московский'||'Витебский пр.'|31|4||1208030|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1063|'Московский'||'Витебский пр.'|31|5||1208031|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1064|'Московский'||'Витебский пр.'|33|3||1208032|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1065|'Московский'||'Витебский пр.'|33|4||1208033|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1066|'Московский'||'Витебский пр.'|33|5||1208034|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1067|'Московский'||'Витебский пр.'|35|||1208035|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1068|'Московский'||'Витебский пр.'|37|||1208036|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1069|'Московский'||'Витебский пр.'|41|4||1208037|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1070|'Московский'||'Витебский пр.'|47|2||1208038|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1071|'Московский'||'Витебский пр.'|47|3||1208039|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1072|'Московский'||'Витебский пр.'|51|3||1208040|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1073|'Московский'||'Витебский пр.'|53|2||1208041|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1074|'Московский'||'Витебский пр.'|61|2||1208042|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1075|'Московский'||'Витебский пр.'|61|3||1208043|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1076|'Московский'||'Витебский пр.'|67|||1208044|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1077|'Московский'||'Витебский пр.'|77|||1208045|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1078|'Московский'||'Витебский пр.'|79|1||1208046|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1079|'Московский'||'Витебский пр.'|79|3||1208047|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1080|'Московский'||'Витебский пр.'|81|1||1208048|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1081|'Московский'||'Витебский пр.'|87|2||1208049|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1082|'Московский'||'Витебский пр.'|87|3||1208050|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1083|'Московский'||'Звездная ул.'|18|||1208051|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1084|'Московский'||'Звездная ул.'|8|||1208052|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1085|'Московский'||'Звездная ул.'|9|1||1208053|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1086|'Московский'||'Космонавтов пр.'|15|||1208054|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1087|'Московский'||'Космонавтов пр.'|18|2||1208055|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1088|'Московский'||'Космонавтов пр.'|19|1||1208056|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1089|'Московский'||'Космонавтов пр.'|19|2||1208057|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1090|'Московский'||'Космонавтов пр.'|19|4||1208058|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1091|'Московский'||'Космонавтов пр.'|20|1||1208059|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1092|'Московский'||'Космонавтов пр.'|21|1||1208060|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1093|'Московский'||'Космонавтов пр.'|21|2||1208061|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1094|'Московский'||'Космонавтов пр.'|23|1||1208062|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1095|'Московский'||'Космонавтов пр.'|24|||1208063|'ЖСК'||'жилой'|||||||||||||||||||||||||||
