1|'06_000001'||||||||||||||||||||||||||||||||||||||||||||||||||'разгружен'
108|'06_000108'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||50||'95/70'|'нет'||||||||280.3|46.3|'Р'|46.3|'Р'|46.3|'Р'|46.1|'Р'|13.4|'Р'|0||0||0||0||27.3|'Р'|27.3|'Р'|27.3|'Р'|280.3|0.1149|'95-70'|'зависимая'|0|
109|'06_000109'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||50||'95/70'|'нет'||||||||331|51.9|'Р'|51.9|'Р'|51.9|'Р'|51.8|'Р'|15|'Р'|0||0||0||0||34.5|'Р'|34.5|'Р'|34.5|'Р'|326|0.1367|'95-70'|'зависимая'|0|
110|'06_000110'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||50||'95/70'|'нет'||||||||319.5|42.6|'Р'|42.6|'Р'|42.6|'Р'|42.6|'Р'|12.4|'Р'|0||0||0||0||34.2|'Р'|34.2|'Р'|34.2|'Р'|285.4|0.142|'95-70'|'зависимая'|0|
111|'06_000111'||||||||||||||||||||||||||||||||||||||||||||||||||
112|'06_000112'||||||||||||||||||||||||||||||||||||||||||||||||||
113|'06_000113'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||50||'95/70'|'нет'||||||||206.3|29.2|'Р'|29.2|'Р'|29.2|'Р'|29.2|'Р'|8.5|'Р'|0||0||0||0||18.1|'Р'|18.1|'Р'|18.1|'Р'|179.6|0.0918|'95-70'|'зависимая'|0|
114|'06_000114'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||50||'95/70'|'нет'||||||||209.4|31.5|'Р'|31.5|'Р'|31.5|'Р'|31.4|'Р'|9.1|'Р'|0||0||0||0||19.4|'Р'|19.4|'Р'|19.4|'Р'|193.2|0.0893|'95-70'|'зависимая'|0|
115|'06_000115'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||50||'95/70'|'нет'||||||||329.2|51.6|'Р'|51.6|'Р'|51.6|'Р'|51.5|'Р'|14.9|'Р'|0||0||0||0||34.7|'Р'|34.7|'Р'|34.7|'Р'|325.3|0.1359|'95-70'|'зависимая'|0|
116|'06_000116'||||||||||||||||||||||||||||||||||||||||||||||||||
117|'06_000117'||||||||||||||||||||||||||||||||||||||||||||||||||
118|'06_000118'||||||||||||||||||||||||||||||||||||||||||||||||||
119|'06_000119'||||||||||||||||||||||||||||||||||||||||||||||||||
120|'06_000120'||||||||||||||||||||||||||||||||||||||||||||||||||
121|'06_000121'||||||||||||||||||||||||||||||||||||||||||||||||||
122|'06_000122'||||||||||||||||||||||||||||||||||||||||||||||||||
123|'06_000123'||||||||||||||||||||||||||||||||||||||||||||||||||
124|'06_000124'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||89||'130/70'|'да'|||||||3884.3|4105.5|499.6|'Р'|481.7|'Р'|499.6|'Р'|494.7|'Р'|279.2|'Р'|128.5|'Р'|137.7|'Р'|160.6|'Р'|160.6|'Р'|424.4|'Р'|424.4|'Р'|421.9|'Р'|4112.9|1.0255|'130-70'|'зависимая'|0|
125|'06_000125'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||89||'130/70'|'да'|||||||1472.4|1503.5|179.5|'Р'|175.1|'Р'|181.2|'Р'|179.8|'Р'|103.6|'Р'|50|'Р'|53.6|'Р'|62.5|'Р'|62.5|'Р'|156|'Р'|153.9|'Р'|155|'Р'|1512.7|0.4079|'130-70'|'зависимая'|0|
126|'06_000126'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|2||89||'130/70'|'да'|||||||3126|2811.4|472.7|'Д'|506|'Д'|383.5|'Р'|380.8|'Р'|198.4|'Р'|78.6|'Р'|84.2|'Р'|98.2|'Р'|98.2|'Р'|254|'Д'|379.2|'Д'|408.1|'Д'|3341.9|1.1564|'130-70'|'зависимая'|2|
127|'06_000127'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|2||89||'130/70'|'да'|||||||3907.3|2937.1|437.6|'Д'|386.7|'Д'|360.5|'Д'|298.1|'Д'|193.9|'Д'|82.3|'Д'|34.5|'Д'|75.5|'Д'|96.5|'Д'|351.5|'Д'|379.5|'Д'|449.9|'Д'|3146.5|1.036|'130-70'|'зависимая'|2|
128|'06_000128'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|1||89||'130/70'|'да'|||||||1215.8|1074.7|187.8|'Д'|193.7|'Д'|237.9|'Д'|179.2|'Р'|102.6|'Р'|47.5|'Р'|50.9|'Р'|59.3|'Р'|59.3|'Р'|106.4|'Д'|130.2|'Д'|158.5|'Д'|1513.3|0.4098|'130-70'|'зависимая'|1|
129|'06_000129'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|2||89||'130/70'|'да'|||||||3842.6|3521.6|425.7|'Р'|410.5|'Р'|425.7|'Р'|418.7|'Р'|242.6|'Р'|110|'Р'|117.9|'Р'|137.5|'Р'|137.5|'Р'|351.1|'Р'|351.1|'Р'|262|'Д'|3390.3|1.1581|'130-70'|'зависимая'|2|
130|'06_000130'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|2||89||'130/70'|'да'|||||||3902.6|4047.5|498.6|'Р'|480.8|'Р'|498.6|'Р'|490.3|'Р'|275.3|'Р'|123.9|'Р'|132.8|'Р'|154.8|'Р'|154.8|'Р'|426.7|'Р'|426.7|'Р'|318|'Д'|3981.3|1.0258|'130-70'|'зависимая'|2|
131|'06_000131'|||||||||89|||'да'|||||||851.4|786.1|76.7|'Д'|101.1|'Д'|93|'Д'|74.3|'Д'|47.7|'Д'|13.1|'Д'|6.7|'Д'|13.2|'Д'|14.5|'Д'|87|'Д'|83.1|'Д'|90.7|'Д'|701.1|0.2552||||
132|'06_000132'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|1||89||'130/70'|'да'|||||||1579.5|1758.3|246.9|'Р'|238.1|'Р'|246.9|'Р'|244.5|'Р'|134.9|'Р'|63.6|'Р'|68.1|'Р'|79.5|'Р'|79.5|'Р'|125.6|'Д'|164.8|'Д'|204|'Д'|1896.4|0.5414|'130-70'|'зависимая'|1|
133|'06_000133'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|1||89||'130/70'|'да'|||||||4177.8|3743|459|'Р'|442.6|'Р'|459|'Р'|454.6|'Р'|248.5|'Р'|114.2|'Р'|122.4|'Р'|142.7|'Р'|142.7|'Р'|393.3|'Р'|395.4|'Р'|394.2|'Р'|3768.6|1.2117|'130-70'|'зависимая'|1|
134|'06_000134'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|1||89||'130/70'|'да'|||||||863.8|636.5|114.3|'Д'|110|'Д'|101|'Д'|80.3|'Д'|46.2|'Д'|17.4|'Д'|21.5|'Р'|25|'Р'|25|'Р'|56.2|'Д'|62.2|'Д'|75.4|'Д'|734.5|0.251|'130-70'|'зависимая'|1|
135|'06_000135'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||100||'130/70'|'да'|||||||2002.5|1299.7|245.1|'Р'|245.1|'Р'|245.1|'Р'|233.6|'Р'|144.7|'Р'|63.6|'Р'|68.2|'Р'|79.5|'Р'|79.5|'Р'|194.8|'Р'|198.4|'Р'|199.4|'Р'|1997|0.719|'130-70'|'зависимая'|0|
136|'06_000136'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||100||'130/70'|'да'|||||||2036|2304.9|275.6|'Р'|275.6|'Р'|275.6|'Р'|262.6|'Р'|163.3|'Р'|68.5|'Р'|73.4|'Р'|85.6|'Р'|85.6|'Р'|214.6|'Р'|214.6|'Р'|214.6|'Р'|2209.6|0.671|'130-70'|'зависимая'|0|
137|'06_000137'||||||||||||||||||||||||||||||||||||||||||||||||||
138|'06_000138'||||||||||||||||||||||||||||||||||||||||||||||||||
139|'06_000139'||||||||||||||||||||||||||||||||||||||||||||||||||
140|'06_000140'||||||||||||||||||||||||||||||||||||||||||||||||||
141|'06_000141'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|2||89||'130/70'|'да'|||||||6632.1|5876|701.5|'Р'|676.7|'Р'|701.8|'Р'|695|'Р'|382.3|'Р'|172.1|'Р'|184.4|'Р'|215.1|'Р'|215.1|'Р'|613|'Р'|613|'Р'|474.1|'Д'|5644.1|1.7643|'130-70'|'зависимая'|2|
142|'06_000142'||||||||||||||||||||||||||||||||||||||||||||||||||
143|'06_000143'||||||||||||||||||||||||||||||||||||||||||||||||||
144|'06_000144'||||||||||||||||||||||||||||||||||||||||||||||||||
145|'06_000145'||||||||||||||||||||||||||||||||||||||||||||||||||
146|'06_000146'||||||||||||||||||||||||||||||||||||||||||||||||||
147|'06_000147'||||||||||||||||||||||||||||||||||||||||||||||||||
148|'06_000148'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||89||'130/70'|'да'|||||||1185|1087|199.4|'Д'|194|'Д'|174.1|'Д'|144.6|'Д'|84|'Д'|27.1|'Д'|39.9|'Р'|53.2|'Р'|53.2|'Р'|109.7|'Д'|125.6|'Д'|155.5|'Д'|1360.3|0.3794|'130-70'|'зависимая'||
149|'06_000149'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||323.3|349.2|49.1|'Р'|48.9|'Р'|49.3|'Р'|48.2|'Р'|27.6|'Р'|11.5|'Р'|12.4|'Р'|14.6|'Р'|15.3|'Р'|34.3|'Р'|34.5|'Р'|34.6|'Р'|380.3|0.099|'130-70'|'зависимая'|1|
150|'06_000150'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||314.2|343.8|47.4|'Р'|47.6|'Р'|47.6|'Р'|47.2|'Р'|25.8|'Р'|9.8|'Р'|10.5|'Р'|12.4|'Р'|12.5|'Р'|32.4|'Р'|32.6|'Р'|32.4|'Р'|358.2|0.0985|'130-70'|'зависимая'|1|
151|'06_000151'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||310.1|336.1|47.1|'Р'|47.4|'Р'|47.4|'Р'|47|'Р'|25.4|'Р'|9.4|'Р'|10.1|'Р'|12|'Р'|12.1|'Р'|32|'Р'|32.2|'Р'|32|'Р'|354.1|0.0964|'130-70'|'зависимая'|1|
152|'06_000152'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||310.3|336.8|47.2|'Р'|47.4|'Р'|47.4|'Р'|47.1|'Р'|25.8|'Р'|10.7|'Р'|11.5|'Р'|13.6|'Р'|13.7|'Р'|32.8|'Р'|33|'Р'|33.2|'Р'|363.4|0.0965|'130-70'|'зависимая'|1|
153|'06_000153'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||311.2|328.3|46|'Р'|46.2|'Р'|46.2|'Р'|45.8|'Р'|24.8|'Р'|9.2|'Р'|9.9|'Р'|11.8|'Р'|11.9|'Р'|31|'Р'|31.2|'Р'|31|'Р'|345|0.097|'130-70'|'зависимая'|1|
154|'06_000154'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||310.6|317|45.1|'Р'|45.3|'Р'|45.3|'Р'|44.9|'Р'|24.2|'Р'|8.7|'Р'|9.4|'Р'|11.1|'Р'|11.2|'Р'|29.8|'Р'|30|'Р'|30.9|'Р'|335.9|0.0967|'130-70'|'зависимая'|1|
155|'06_000155'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||577.3|574.8|73|'Р'|73|'Р'|73|'Р'|72.4|'Р'|41|'Р'|17.8|'Р'|18.6|'Р'|22.2|'Р'|22.2|'Р'|55.3|'Р'|55.6|'Р'|55|'Р'|579.1|0.1665|'130-70'|'зависимая'|1|
156|'06_000156'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||429.9|479.7|61.2|'Р'|61.5|'Р'|61.5|'Р'|61|'Р'|33.9|'Р'|13.7|'Р'|14.7|'Р'|17.5|'Р'|17.6|'Р'|46.5|'Р'|46.8|'Р'|46.8|'Р'|482.7|0.1371|'130-70'|'зависимая'|1|
157|'06_000157'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||494|504.3|68.6|'Р'|68.6|'Р'|68.4|'Р'|67.4|'Р'|38|'Р'|14.4|'Р'|15.5|'Р'|18.4|'Р'|19|'Р'|47.8|'Р'|48.1|'Р'|48.3|'Р'|522.5|0.1486|'130-70'|'зависимая'|0|
158|'06_000158'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||1108.2|1327.6|183.1|'Р'|183.9|'Р'|183.9|'Р'|182.4|'Р'|102.9|'Р'|39.7|'Р'|42.7|'Р'|51|'Р'|51|'Р'|127.7|'Р'|128.5|'Р'|128.5|'Р'|1405.3|0.3843|'130-70'|'зависимая'|1|
159|'06_000159'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||395.4|389|46.9|'Р'|46.9|'Р'|46.9|'Р'|46.6|'Р'|28|'Р'|12.9|'Р'|13.6|'Р'|16.3|'Р'|16.3|'Р'|34.9|'Р'|35.1|'Р'|34.4|'Р'|378.8|0.134|'130-70'|'зависимая'|1|
160|'06_000160'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||580.7|578.8|74.1|'Р'|74.1|'Р'|74.1|'Р'|73.5|'Р'|41.6|'Р'|18.6|'Р'|19.6|'Р'|23.4|'Р'|23.4|'Р'|56.7|'Р'|57|'Р'|55.7|'Р'|591.8|0.1683|'130-70'|'зависимая'|1|
161|'06_000161'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||362|396.7|54.6|'Р'|54.1|'Р'|53.9|'Р'|52.8|'Р'|30.7|'Р'|13.1|'Р'|13.6|'Р'|16.4|'Р'|17.1|'Р'|38.9|'Р'|39|'Р'|39.3|'Р'|423.5|0.1206|'130-70'|'зависимая'|0|
162|'06_000162'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||321.4|300.1|36.2|'Р'|35|'Р'|34.8|'Р'|32.8|'Р'|20.8|'Р'|10.3|'Р'|10.7|'Р'|12.8|'Р'|14.2|'Р'|30.8|'Р'|30.9|'Р'|31.8|'Р'|301.1|0.09|'130-70'|'зависимая'|0|
163|'06_000163'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||393|367.2|43.7|'Р'|43.7|'Р'|43.7|'Р'|43.3|'Р'|24.4|'Р'|10.9|'Р'|11.3|'Р'|13.6|'Р'|13.6|'Р'|34.8|'Р'|35|'Р'|35.5|'Р'|353.5|0.1226|'130-70'|'зависимая'|1|
164|'06_000164'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||504.1|548.5|73.7|'Р'|73.7|'Р'|73.7|'Р'|73.1|'Р'|40|'Р'|15.3|'Р'|15.8|'Р'|19.1|'Р'|19.1|'Р'|52.6|'Р'|52.9|'Р'|53.4|'Р'|562.4|0.1254|'130-70'|'зависимая'|1|
165|'06_000165'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||422|1118.7|118.1|'Р'|119.2|'Р'|119.2|'Р'|118.3|'Р'|66.9|'Р'|29.5|'Р'|31.2|'Р'|36.8|'Р'|36.8|'Р'|97.9|'Р'|98.5|'Р'|98.5|'Р'|970.9|0.278|'130-70'|'зависимая'|1|
166|'06_000166'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||||'130/70'|'да'|||||||3317.9|3676.9|430.3|'Р'|431.9|'Р'|431.9|'Р'|428.3|'Р'|233.7|'Р'|98.4|'Р'|103|'Р'|123|'Р'|123|'Р'|377.6|'Р'|378.4|'Р'|379|'Р'|3538.5|0.777|'130-70'|'зависимая'|2|
167|'06_000167'|'ГУП ТЭК СПб'||'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||381.5|384.8|49.5|'Р'|49.5|'Р'|49.5|'Р'|49.1|'Р'|27.7|'Р'|10.2|'Р'|10.5|'Р'|12.7|'Р'|12.7|'Р'|34.4|'Р'|34.6|'Р'|34.1|'Р'|374.5|0.1|'130-70'|'зависимая'|1|
168|'06_000168'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||389.7|375.1|51.8|'Р'|51|'Р'|50.9|'Р'|49.5|'Р'|28.4|'Р'|10.1|'Р'|10.5|'Р'|12.6|'Р'|13.6|'Р'|35.1|'Р'|35.3|'Р'|35.8|'Р'|384.6|0.1209|'130-70'|'зависимая'|0|
169|'06_000169'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||387.4|368.7|47.5|'Р'|47.5|'Р'|47.5|'Р'|47.1|'Р'|26.7|'Р'|10.9|'Р'|11.3|'Р'|13.6|'Р'|13.6|'Р'|34|'Р'|34.2|'Р'|34.2|'Р'|368.1|0.103|'130-70'|'зависимая'|1|
170|'06_000170'|'ГУП ТЭК СПб'||'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||554.2|617.2|85.9|'Р'|84.8|'Р'|84.5|'Р'|82.3|'Р'|48.1|'Р'|19.2|'Р'|19.9|'Р'|24|'Р'|25.7|'Р'|60|'Р'|60|'Р'|60.7|'Р'|655.1|0.147|'130-70'|'зависимая'|0|
171|'06_000171'|'ГУП ТЭК СПб'||'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||378.2|410.3|54.1|'Р'|53.5|'Р'|53.5|'Р'|52.2|'Р'|31.1|'Р'|14.1|'Р'|14.7|'Р'|17.7|'Р'|18.6|'Р'|40.2|'Р'|40.3|'Р'|40.6|'Р'|430.6|0.115|'130-70'|'зависимая'|0|
172|'06_000172'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||378.5|456.8|59.8|'Р'|59.8|'Р'|59.8|'Р'|59.3|'Р'|33|'Р'|13|'Р'|13.5|'Р'|16.2|'Р'|16.2|'Р'|43.8|'Р'|44.1|'Р'|43.2|'Р'|461.7|0.1153|'130-70'|'зависимая'|1|
173|'06_000173'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||556.2|564.8|78.1|'Р'|77.3|'Р'|77|'Р'|75.3|'Р'|42.3|'Р'|16|'Р'|16.6|'Р'|20|'Р'|21|'Р'|55|'Р'|55.1|'Р'|56.6|'Р'|590.3|0.144|'130-70'|'зависимая'|0|
174|'06_000174'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||369.6|360.9|38.7|'Р'|38.7|'Р'|38.7|'Р'|38.4|'Р'|22.9|'Р'|10.5|'Р'|10.8|'Р'|13.1|'Р'|13.1|'Р'|33|'Р'|33.2|'Р'|33.2|'Р'|324.3|0.094|'130-70'|'зависимая'|1|
175|'06_000175'|'ГУП ТЭК СПб'||'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||248.8|269|40.8|'Р'|40.3|'Р'|40.8|'Р'|39.7|'Р'|23|'Р'|8|'Р'|8.2|'Р'|9.9|'Р'|10.7|'Р'|25.2|'Р'|25.3|'Р'|26.1|'Р'|298|0.11|'130-70'|'зависимая'|0|
176|'06_000176'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||2189|1326.6|146.8|'Р'|146.8|'Р'|146.8|'Р'|145.6|'Р'|60.6|'Р'|65.9|'Р'|70.7|'Р'|82.4|'Р'|82.4|'Р'|202.4|'Р'|202.7|'Р'|202.7|'Р'|1555.8|0.682|'130-70'|'зависимая'|1|
177|'06_000177'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||76||'130/70'|'да'|||||||435.2|417.3|49.2|'Р'|49.1|'Р'|47.7|'Р'|48.3|'Р'|26|'Р'|11.7|'Р'|12.8|'Р'|14.7|'Р'|14.7|'Р'|41.8|'Р'|43.3|'Р'|42.4|'Р'|401.7|0.132|'130-70'|'зависимая'|0|
178|'06_000178'||||||||||||||||||||||||||||||||||||||||||||||||||
179|'06_000179'||||||||||||||||||||||||||||||||||||||||||||||||||
180|'06_000180'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||2537.4|3641.5|384.4|'Р'|371.2|'Р'|379.5|'Р'|386.2|'Р'|234.1|'Р'|125.3|'Р'|75.4|'Р'|124.1|'Р'|125.5|'Р'|320.5|'Р'|334.1|'Р'|349.3|'Р'|3209.6|0.77882|'130-70'|'зависимая'|1|
181|'06_000181'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||2769.2|3850|400.7|'Р'|386.8|'Р'|395.5|'Р'|402.8|'Р'|250|'Р'|103|'Р'|61|'Р'|102|'Р'|98.8|'Р'|300.2|'Р'|312.6|'Р'|320.2|'Р'|3133.6|0.8275|'130-70'|'зависимая'|1|
182|'06_000182'||||||||||||||||||||||||||||||||||||||||||||||||||
183|'06_000183'||||||||||||||||||||||||||||||||||||||||||||||||||
184|'06_000184'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||4978.6|5169.6|727.2|'Р'|695.1|'Р'|700.4|'Р'|727.2|'Р'|402.3|'Р'|187.6|'Р'|114.8|'Р'|186|'Р'|188.1|'Р'|471.6|'Р'|491.5|'Р'|491.5|'Р'|5383.3|1.25693|'130-70'|'зависимая'|3|
185|'06_000185'||||||||||||||||||||||||||||||||||||||||||||||||||
186|'06_000186'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||2879.8|2840.3|413.9|'Д'|375.6|'Д'|370.3|'Д'|293|'Д'|203.2|'Д'|99.6|'Р'|61|'Р'|97.1|'Р'|95.8|'Д'|241.4|'Д'|197.9|'Д'|351.1|'Д'|2799.9|0.7377|'130-70'|'зависимая'|2|
187|'06_000187'||||||||||||||||||||||||||||||||||||||||||||||||||
188|'06_000188'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||76||'130/70'|'да'|||||||513.9|851.4|126.6|'Р'|126.6|'Р'|126.6|'Р'|125.3|'Р'|68.9|'Р'|27.3|'Р'|29.2|'Р'|34.1|'Р'|34.1|'Р'|88.2|'Р'|88.2|'Р'|88.2|'Р'|963.3|0.114|'130-70'|'зависимая'|1|
189|'06_000189'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||641.9|732.5|99.1|'Р'|99.1|'Р'|99.1|'Р'|98.1|'Р'|47.9|'Р'|16.4|'Р'|16.9|'Р'|20.5|'Р'|20.5|'Р'|77.9|'Р'|77.9|'Р'|77.9|'Р'|751.3|0.1841|'130-70'|'зависимая'||
190|'06_000190'||||||||||||||||||||||||||||||||||||||||||||||||||
191|'06_000191'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||1157.8|1140.8|129.9|'Р'|129.9|'Р'|129.9|'Р'|128.7|'Р'|70.5|'Р'|35.1|'Р'|37.7|'Р'|43.9|'Р'|32.2|'Р'|103.4|'Д'|119.1|'Д'|145.6|'Д'|1105.9|0.308|'130-70'|'зависимая'||
192|'06_000192'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||76||'130/70'|'да'|||||||260.3|214.4|29.7|'Р'|29.7|'Р'|29.7|'Р'|29.4|'Р'|15.3|'Р'|4.8|'Р'|5.2|'Р'|6|'Р'|6|'Р'|20.3|'Р'|20.4|'Р'|21.1|'Р'|217.6|0.084|'130-70'|'зависимая'|0|
193|'06_000193'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||76||'130/70'|'да'|||||||419.5|394.5|48.8|'Р'|48.8|'Р'|48.8|'Р'|48.4|'Р'|25.1|'Р'|10.8|'Р'|11.6|'Р'|13.6|'Р'|13.6|'Р'|41.6|'Р'|41.8|'Р'|41.8|'Р'|394.7|0.124|'130-70'|'зависимая'|0|
194|'06_000194'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||76||'130/70'|'да'|||||||463.2|988.7|69.7|'Р'|69.7|'Р'|69.7|'Р'|69|'Р'|36.9|'Р'|13.7|'Р'|14.7|'Р'|17|'Р'|17.1|'Р'|50.9|'Р'|34.8|'Д'|59.1|'Д'|522.3|0.202|'130-70'|'зависимая'|0|
