32|'Красносельский'|'МО Юго-запад'|'Десантников ул.'|32|3|||'ЧУО'||'панельный'||1980|'панельные'|9|0|3|116|6648|6609|6609||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|3|3|1|0|1|0
33|'Красносельский'|'МО Юго-запад'|'Маршала Захарова ул.'|35|2|||'ЧУО'||'панельный'||1978|'панельные'|9|0|4|152|8749|8717|8717||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1|0|1|0
34|'Красносельский'|'МО Юго-запад'|'Петергофское ш-се'|7|1|||'ЧУО'||'панельный'||1978|'панельные'|9|0|14|501|25554|25501|25501|53|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|14|6|3|0|5|0
35|'Красносельский'|'МО Юго-запад'|'Десантников ул.'|24||||'ЧУО'||'кирпичный'|'индивидуальный'|1980|'кирпичные'|14|0|3|240|9173|8231|8231|942|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|3|3|4|0|1|0
36|'Красносельский'|'МО Юго-запад'|'Десантников ул.'|26||||'ЧУО'||'панельный'||1979|'панельные'|9|0|3|107|6246|6208|6208||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|3|3|1|0|1|0
37|'Красносельский'|'МО Юго-запад'|'Десантников ул.'|28||||'ЧУО'||'панельный'||1978|'панельные'|9|0|7|269|15072|15036|15036||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|7|2|2|0|2|0
38|'Красносельский'|'МО Юго-запад'|'Десантников ул.'|34||||'ЧУО'||'кирпичный'|'индивидуальный'|1981|'кирпичные'|18|0|1|159|8827|7392|7392|1435|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|2|3|3|0|1|0
39|'Красносельский'|'МО Юго-запад'|'Маршала Захарова ул.'|25|1|||'ЧУО'||'панельный'||1979|'панельные'|9|0|3|116|5974|5951|5951||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|3|2|1|0|1|0
40|'Красносельский'|'МО Юго-запад'|'Маршала Захарова ул.'|29|1|||'ЧУО'||'панельный'||1978|'панельные'|9|0|2|71|4093|4075|4075||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|2|0|1|0
41|'Красносельский'|'МО Юго-запад'|'Маршала Захарова ул.'|29|2|||'ЧУО'||'кирпичный'|'индивидуальный'|1980|'кирпичные'|18|0|1|159|8669|7588|7588|1081|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'да'|'да'|2|3|3|0|1|0
42|'Красносельский'|'МО Юго-запад'|'Маршала Захарова ул.'|29|3|||'ЧУО'||'панельный'||1978|'панельные'|9|0|2|71|4162|4080|4080|82|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|3|1|0|1|0
