||||||||||||||||||||||'январь'||'февраль'||'март'||'апрель'||'май'||'июнь'||'июль'||'август'||'сентябрь'||'октябрь'||'ноябрь'||'декабрь'||'Итого'||||||
||||||||||'диаметр ввода'|'давление на вводе'|'температурный график тепловой сети'|'наличие ГВС (да/нет)'|'необходимость резерва ГВС'|'наличие систем учета'|'необходимость диспетчеризации'|'схема присоеденения к тепловой сети'|'резервирование насосов ГВС'|'примечание'|||||||||||||||||||||||||||||||||
||||||||||||||||||||'Сумм. объем'|'Сумм. объем'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'Суммарный объем'||||||
1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|
133|8132|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|1|'закрытая'|'80мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||292,64|171,58|'Д'|160,34|'Д'|158,58|'Д'|109,76|'Д'|44,69|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|70,01|'Д'|80,66|'Д'|138,87|'Д'|934,49|0,503|'95-70'|'зависимая'|1|'отсутствует'|
134|8133|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|1|'закрытая'|'50мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||367,21|206,88|'Д'|180,14|'Д'|190,17|'Д'|133,36|'Д'|68,32|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|74,16|'Д'|96,44|'Д'|153,83|'Д'|1103,3|0,408|'95-70'|'зависимая'|1|'отсутствует'|
135|8134|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|1|'закрытая'|'80мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||515,74|147,78|'Д'|128,99|'Д'|104,83|'Д'|124,62|'Д'|53,44|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|82,1|'Д'|92,13|'Д'|144,47|'Д'|878,36|0,503|'95-70'|'зависимая'|1|'отсутствует'|
136|8135|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|2|'закрытая'|'80мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||761,23|390,07|'Д'|297,47|'Д'|313,35|'Д'|171,68|'Д'|89,6|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|160|'Д'|166,48|'Д'|261,22|'Д'|1849,87|0,385|'95-70'|'зависимая'|2|'отсутствует'|
137|8136|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|2|'закрытая'|'80мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||843,44|509,96|'Д'|478,76|'Д'|466,28|'Д'|323,04|'Д'|127,43|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|208,8|'Д'|286,036|'Д'|373,5|'Д'|2773,806|1,312|'95-70'|'зависимая'|2|'отсутствует'|
138|8137|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|1|'закрытая'|'50мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||216,67|160,57|'Д'|145,53|'Д'|145,68|'Д'|103,29|'Д'|43,08|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|67,39|'Д'|67,88|'Д'|113,59|'Д'|847,01|0,315|'95-70'|'зависимая'|1|'отсутствует'|
139|8138|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|2|'закрытая'|'80мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||851,98|341,02|'Д'|306,918|'Д'|395,92|'Д'|254,69|'Д'|104,41|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|206,72|'Д'|197,19|'Д'|316,95|'Д'|2123,818|1,014|'95-70'|'зависимая'|2|'отсутствует'|
140|8139|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|1|'закрытая'|'80мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||138,44|87,81|'Д'|79,64|'Д'|94,74|'Д'|33,48|'Д'|23,71|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|28,69|'Д'|38,84|'Д'|60,73|'Д'|71,66|0,222|'95-70'|'зависимая'|1|'отсутствует'|
141|8140|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|1|'закрытая'|'80мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||125,24|88,26|'Д'|80,48|'Д'|94,65|'Д'|33,51|'Д'|24,11|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|35,06|'Д'|39,98|'Д'|56,66|'Д'|66,18|0,222|'95-70'|'зависимая'|1|'отсутствует'|
142|8141|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|1|'закрытая'|'50мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||226,14|71,11|'Д'|59,41|'Д'|76,65|'Д'|76,65|'Д'|76,65|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|39,76|'Д'|51,23|'Д'|79,99|'Д'|531,45|0,319|'95-70'|'зависимая'|1|'отсутствует'|
143|8142|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|1|'закрытая'|'50мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||159,61|84,33|'Д'|67,59|'Д'|64,83|'Д'|45,88|'Д'|19,91|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|29,5|'Д'|36,28|'Д'|54,06|'Д'|402,38|0,248|'95-70'|'зависимая'|1|'отсутствует'|
144|8143|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'||'закрытая'|'50мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||||'Д'||'Д'||'Д'||'Д'||'Д'||'Д'||'Д'||'Д'||'Д'|58,86|'Д'|88,05|'Д'|150,75|'Д'|297,66|0,484|'95-70'|'зависимая'|1|'отсутствует'|
145|8144|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|2|'закрытая'|'80мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||810,19|188,91|'Д'|170,019|'Д'|191,425|'Д'|190|'Д'|91,76|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|133,34|'Д'|162,95|'Д'|253,56|'Д'|1381,964|0,998|'95-70'|'зависимая'|2|'отсутствует'|
146|8145|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|1|'закрытая'|'80мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||142,14|47,3|'Д'|42,57|'Д'|55,34|'Д'|45,43|'Д'|19,19|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|40,68|'Д'|42,843|'Д'|42,843|'Д'|336,196|0,222|'95-70'|'зависимая'|1|'отсутствует'|
147|8146|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|1|'закрытая'|'80мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||134,93|0|'Д'|97,62|'Д'|97,8|'Д'|72,72|'Д'|21,43|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|34,82|'Д'|39,89|'Д'|60,19|'Д'|424,47|0,222|'95-70'|'зависимая'|1|'отсутствует'|
148|8147|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'закрытая'|'"ООО ""Жилкомсервис №1"""'|'тепловая энергия '|'Гкал'|2|'закрытая'|'80мм'|'7атм-4атм'|'95-70'|'да'|'нет'|'да'|'да'|'ЭУ'|'нет'|||851,98|341,02|'Д'|306,918|'Д'|395,92|'Д'|254,69|'Д'|104,41|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|142,8|'Д'|163,53|'Д'|277,46|'Д'|1986,748|0,947|'95-70'|'зависимая'|2|'отсутствует'|
149|8148|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||32|7|'95/70'|'нет'||||'Зависимая'|||45,59|41,62|4,65|'Р'|4,65|'Р'|4,64|'Р'|4,65|'Р'|1,35|'Р'|||||||||5,02|'Р'|5,02|'Р'|5,02|'Р'|35|0,02412|'95/70'|'Зависимая'|0||
150|8149|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||50|7|'95/70'|'нет'||||'Зависимая'|||208,31|180,32|22,92|'Р'|22,92|'Р'|22,83|'Р'|22,92|'Р'|6,65|'Р'|||||||||21,58|'Р'|21,43|'Р'|21,7|'Р'|162,95|0,11|'95/70'|'Зависимая'|0||
151|8150|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||390,96|411,72|67,08|'Д'|67,08|'Д'|67,08|'Д'|67,08|'Д'|19,47|'Д'|||||||||41,55|'Д'|54,16|'Д'|65,18|'Д'|448,68|0,21|'95/70'|'Зависимая'|1||
152|8151|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||334,65|468,9|63,03|'Р'|63,03|'Р'|63,03|'Р'|63|'Р'|18,3|'Р'|||||||||60,22|'Р'|59,95|'Р'|60,55|'Р'|451,11|0,184|'95/70'|'Зависимая'|0||
153|8152|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||230,82|273,99|36,98|'Р'|36,98|'Р'|36,98|'Р'|36,98|'Р'|10,73|'Р'|||||||||35,06|'Р'|34,9|'Р'|35,25|'Р'|263,86|0,122|'95/70'|'Зависимая'|0||
154|8153|'"ГУП ""ТЭК СПб"""'||'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||50|7|'95/70'|'нет'||||'Зависимая'|||103,64|98,21|24,28|'Р'|11,05|'Р'|11,05|'Р'|13,75|'Р'|4,25|'Р'|||||||||12,71|'Р'|12,72|'Р'|13,6|'Р'|103,41|0,059|'95/70'|'Зависимая'|0||
155|8154|'"ГУП ""ТЭК СПб"""'||'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||50|7|'95/70'|'нет'||||'Зависимая'|||49,05|41,61|10,29|'Р'|11,2|'Р'|11,2|'Р'|14|'Р'|4,17|'Р'|||||||||12,87|'Р'|12,88|'Р'|13,76|'Р'|90,37|0,025|'95/70'|'Зависимая'|0||
156|8155|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||50|7|'95/70'|'нет'||||'Зависимая'|||96,41|110,48|14,32|'Р'|14,32|'Р'|14,26|'Р'|14,32|'Р'|4,15|'Р'|||||||||14,36|'Р'|14,25|'Р'|14,44|'Р'|104,42|0,051|'95/70'|'Зависимая'|0||
157|8156|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|3||80|7|'95/70'|'да'||||'Зависимая'|||1429,7|1474,61|286,48|'Д'|254,39|'Д'|258,77|'Д'|265,72|'Д'|185,39|'Д'|||||||||215,03|'Д'|266,13|'Д'|319,18|'Д'|2051,09|0,828|'95/70'|'Зависимая'|3||
158|8157|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||50|7|'95/70'|'нет'||||'Зависимая'|||39,8|49,28|6,51|'Р'|6,51|'Р'|6,48|'Р'|6,51|'Р'|1,89|'Р'|||||||||6,52|'Р'|6,48|'Р'|6,56|'Р'|47,46|0,021|'95/70'|'Зависимая'|0||
159|8158|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||600,28|583,6|85,69|'Д'|85,69|'Д'|85,69|'Д'|85,69|'Д'|24,88|'Д'|||||||||63,02|'Д'|88,92|'Д'|107,26|'Д'|626,84|0,305|'95/70'|'Зависимая'|1||
160|8159|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|3||80|7|'95/70'|'да'||||'Зависимая'|||1560,15|1484,33|299,97|'Д'|269,05|'Д'|264,14|'Д'|240,07|'Д'|165,39|'Д'|||||||||189,56|'Д'|223,32|'Д'|284,24|'Д'|1935,74|0,828|'95/70'|'Зависимая'|3||
161|8160|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||578,02|583,4|85,65|'Р'|85,65|'Р'|85,65|'Р'|85,65|'Р'|24,87|'Р'|||||||||80,99|'Р'|80,99|'Р'|80,99|'Р'|610,44|0,305|'95/70'|'Зависимая'|1||
162|8161|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||563,3|558,64|130,45|'Д'|116,88|'Д'|118,01|'Д'|82,73|'Д'|47,89|'Д'|||||||||0|'Д'|81,41|'Д'|97,77|'Д'|675,14|0,286|'95/70'|'Зависимая'|1||
163|8162|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||752,5|776,34|171,63|'Д'|152,26|'Д'|152,02|'Д'|104,08|'Д'|59,8|'Д'|||||||||89,83|'Д'|104|'Д'|125,07|'Д'|958,69|0,389|'95/70'|'Зависимая'|1||
164|8163|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'да'||||'Зависимая'|||481,92|464,01|104,68|'Д'|93,16|'Д'|94,88|'Д'|108|'Д'|77,6|'Д'|||||||||98,11|'Д'|107,45|'Д'|126,61|'Д'|810,49|0,276|'95/70'|'Зависимая'|1||
165|8164|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'да'||||'Зависимая'|||266,89|266,38|60,58|'Д'|53,76|'Д'|52,09|'Д'|46,33|'Д'|33,38|'Д'|||||||||36,78|'Д'|45,36|'Д'|56,7|'Д'|384,98|0,152|'95/70'|'Зависимая'|1||
166|8165|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||229,62|239,85|30,31|'Р'|30,31|'Р'|30,31|'Р'|30,31|'Р'|8,8|'Р'|||||||||29,14|'Р'|29,14|'Р'|29,14|'Р'|217,46|0,121|'95/70'|'Зависимая'|1||
167|8166|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||207,01|211,34|46,27|'Д'|41,81|'Д'|40,35|'Д'|30,34|'Д'|16,07|'Д'|||||||||24,18|'Д'|27,99|'Д'|33,2|'Д'|260,21|0,109|'95/70'|'Зависимая'|1||
168|8167|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||267,99|268,9|49,09|'Д'|41,41|'Д'|47,85|'Д'|35,02|'Д'|18,15|'Д'|||||||||20,16|'Д'|22,34|'Д'|36,77|'Д'|270,79|0,165|'95/70'|'Зависимая'|1||
169|8168|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||408,56|412,66|100,13|'Д'|91,71|'Д'|89,35|'Д'|66,31|'Д'|34,49|'Д'|||||||||49,61|'Д'|59,43|'Д'|81,3|'Д'|572,33|0,252|'95/70'|'Зависимая'|1||
170|8169|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||245,71|186,79|21,86|'Р'|21,86|'Р'|21,86|'Р'|21,9|'Р'|6,37|'Р'|||||||||21,24|'Р'|21,24|'Р'|21,24|'Р'|157,57|0,1293|'95/70'|'Зависимая'|1||
171|8170|'"ГУП ""ТЭК СПб"""'||'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||247,64|254,77|33|'Р'|33|'Р'|33|'Р'|33|'Р'|9,558|'Р'|||||||||31,32|'Р'|31,32|'Р'|31,47|'Р'|235,668|0,13|'95/70'|'Зависимая'|||
172|8171|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||684,91|696,7|151,17|'Д'|135,64|'Д'|131,97|'Д'|97,89|'Д'|53,53|'Д'|||||||||79,56|'Д'|89,69|'Д'|107,13|'Д'|846,58|0,391|'95/70'|'Зависимая'|1||
173|8172|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||312,95|303,54|64,48|'Д'|58,14|'Д'|57,6|'Д'|42,11|'Д'|22,71|'Д'|||||||||27,86|'Д'|37,75|'Д'|45,28|'Д'|355,93|0,233|'95/70'|'Зависимая'|1||
174|8173|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||256,98|287,2|45,65|'Р'|45,65|'Р'|45,65|'Р'|45,5|'Р'|13,25|'Р'|||||||||45,62|'Р'|45,62|'Р'|45,62|'Р'|332,56|0,136|'95/70'|'Зависимая'|1||
175|8174|'"ГУП ""ТЭК СПб"""'||'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||173,88|185,29|37,75|'Д'|33,81|'Д'|33,44|'Д'|25,86|'Д'|13,52|'Д'|||||||||19,53|'Д'|23,2|'Д'|28,12|'Д'|215,23|0,109|'95/70'|'Зависимая'|||
176|8175|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||359,47|372,57|76,77|'Д'|69,45|'Д'|65,74|'Д'|49,77|'Д'|26,76|'Д'|||||||||39,01|'Д'|43,28|'Д'|54,44|'Д'|425,22|0,222|'95/70'|'Зависимая'|1||
177|8176|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||341,63|355,65|74,4|'Д'|67,41|'Д'|63,68|'Д'|48,84|'Д'|25,46|'Д'|||||||||37,5|'Д'|44,56|'Д'|52,45|'Д'|414,3|0,284|'95/70'|'Зависимая'|1||
178|8177|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||372,42|406,06|85,69|'Д'|76,81|'Д'|59,07|'Д'|55,81|'Д'|36,08|'Д'|||||||||38,6|'Д'|50,28|'Д'|59,81|'Д'|462,15|0,217|'95/70'|'Зависимая'|1||
179|8178|'"ГУП ""ТЭК СПб"""'||'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||238,25|244,99|54,63|'Д'|48,71|'Д'|47,99|'Д'|34,85|'Д'|18,53|'Д'|||||||||24,04|'Д'|30,96|'Д'|37,54|'Д'|297,25|0,133|'95/70'|'Зависимая'|||
180|8179|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||266,98|274,85|61,29|'Д'|54,65|'Д'|53,84|'Д'|38,72|'Д'|20,55|'Д'|||||||||26,77|'Д'|34,44|'Д'|41,83|'Д'|332,09|0,148|'95/70'|'Зависимая'|1||
181|8180|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||201,17|237,99|45,18|'Р'|44,57|'Р'|45,18|'Р'|45,18|'Р'|13,11|'Р'|||||||||44,23|'Р'|44,23|'Р'|44,23|'Р'|325,91|0,106|'95/70'|'Зависимая'|1||
182|8181|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||50|7|'95/70'|'нет'||||'Зависимая'|||79,14|73,26|8,59|'Д'|8,47|'Д'|12,87|'Д'|11,87|'Д'|5,98|'Д'|||||||||7,18|'Д'|10,31|'Д'|12,24|'Д'|77,51|0,042|'95/70'|'Зависимая'|1||
183|8182|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||233,79|266,82|49,49|'Р'|48,83|'Р'|49,49|'Р'|49,49|'Р'|14,37|'Р'|||||||||47,44|'Р'|47,44|'Р'|47,44|'Р'|353,99|0,123|'95/70'|'Зависимая'|1||
184|8183|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||340,16|318,16|40,71|'Р'|40,71|'Р'|40,71|'Р'|40,71|'Р'|11,82|'Р'|||||||||39,31|'Р'|39,31|'Р'|39,31|'Р'|292,59|0,18|'95/70'|'Зависимая'|1||
185|8184|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||200,28|196,52|42,94|'Д'|38,31|'Д'|37,23|'Д'|27,19|'Д'|13,65|'Д'|||||||||27,4|'Д'|30,82|'Д'|37,54|'Д'|255,08|0,118|'95/70'|'Зависимая'|1||
186|8185|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||121,62|122,36|26,44|'Д'|22,95|'Д'|22,55|'Д'|16,3|'Д'|8,02|'Д'|||||||||12,76|'Д'|14,61|'Д'|17,61|'Д'|141,24|0,076|'95/70'|'Зависимая'|1||
187|8186|'"ГУП ""ТЭК СПб"""'||'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||250,86|246,36|53,23|'Д'|46,21|'Д'|45,42|'Д'|36,07|'Д'|18,2|'Д'|||||||||27,73|'Д'|31,84|'Д'|38,53|'Д'|297,23|0,153|'95/70'|'Зависимая'|||
188|8187|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||396,89|403,13|89,57|'Д'|79,84|'Д'|77,84|'Д'|57,7|'Д'|29,92|'Д'|||||||||45,68|'Д'|53,23|'Д'|63,35|'Д'|497,13|0,206|'95/70'|'Зависимая'|1||
189|8188|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО ""Городской центр коммунального сервиса"""""'|'тепловая энергия'|'Гкал'|1||80|7|'95/70'|'нет'||||'Зависимая'|||216,98|233,33|52,74|'Д'|47,3|'Д'|46,8|'Д'|34,28|'Д'|17,7|'Д'|||||||||27,13|'Д'|30,33|'Д'|36,64|'Д'|292,92|0,109|'95/70'|'Зависимая'|1||
