73|8072|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1||108|0|'150/70'|'да'||'да'|'нет'||||1146.97|1088.4|182.79|'Д'|129.58|'Д'|189.55||96.96|'Д'|26.56|'Д'|||||||||123.59|'Д'|96.71|'Д'|146.11|'Д'|991.85|0.65|'105-70'|'независимая'|1|
74|8073|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|4||100|0|'150/70'|'да'||'да'|'нет'||||3201.89|3649.31|784.04|'Д'|693.93|'Д'|704.26||526.8|'Д'|146.85|'Д'|||||||||343.84|'Д'|476.65|'Д'|588.07|'Д'|4264.44|1.772|'105-70'|'независимая'|4|
75|8074|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|4||100|0|'150/70'|'да'||'да'|'нет'||||3430.1|4015.7|856.48|'Д'|794.45|'Д'|754.21||525.96|'Д'|153.86|'Д'|||||||||377.34|'Д'|533.59|'Д'|616|'Д'|4611.89|1.957|'105-70'|'независимая'|4|
76|8075|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|4||100|0|'150/70'|'да'||'да'|'нет'||||2078.03|2299.32|526.29|'Д'|494|'Д'|467.3||283.24|'Д'|76.9|'Д'|||||||||224.78|'Д'|349.69|'Д'|311.82|'Д'|2734.02|1.219|'105-70'|'независимая'|4|
77|8076|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1||100|0|'150/70'|'да'||'да'|'нет'||||1096.65|1196.3|296.26|'Д'|272.96|'Д'|243.5||154.49|'Д'|50.78|'Д'|||||||||119.55|'Д'|139.75|'Д'|230.42|'Д'|1507.71|0.619|'105-70'|'независимая'|1|
78|8077|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1||100|0|'150/70'|'да'||'да'|'нет'||||940.62|1075.65|258.36|'Д'|246.64|'Д'|193.09||173.28|'Д'|77.42|'Д'|||||||||96.27|'Д'|151.17|'Д'|167.41|'Д'|1363.64|0.517|'105-70'|'независимая'|1|
79|8078|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|5||100|0|'150/70'|'да'||'да'|'нет'||||3891.27|4425.72|853.83|'Д'|807.87|'Д'|777.9||579.53|'Д'|190.95|'Д'|||||||||419.2|'Д'|582.88|'Д'|634.07|'Д'|4846.23|2.193|'105-70'|'независимая'|5|
80|8079|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2||100|0|'150/70'|'да'||'да'|'нет'||||1597.81|1867.22|387.96|'Д'|351.54|'Д'|346.4||246.76|'Д'|22.43|'Д'|||||||||173.99|'Д'|230.27|'Д'|285.82|'Д'|2045.17|0.873|'105-70'|'независимая'|2|
81|8080|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2||100|0|'150/70'|'да'||'да'|'нет'||||1884.89|1985.04|458.09|'Д'|417.17|'Д'|394.25||272.94|'Д'|67.47|'Д'|||||||||212.74|'Д'|426.62|'Д'|329.59|'Д'|2578.87|1.381|'105-70'|'независимая'|2|
82|8081|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2||125|0|'150/70'|'да'||'да'|'нет'||||3727.17|4337.6|885.24|'Д'|793.47|'Д'|776.4||553.53|'Д'|123.59|'Д'|||||||||357.04|'Д'|455.22|'Д'|746.99|'Д'|4691.48|2.108|'105-70'|'независимая'|2|
83|8082|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1||125|0|'150/70'|'да'||'да'|'нет'||||941.97|1086.7|226.33|'Д'|237.99|'Д'|182.9||165.94|'Д'|58.99|'Д'|||||||||104.93|'Д'|146.19|'Д'|127.37|'Д'|1250.64|0.494|'105-70'|'независимая'|1|
84|8083|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1||125|0|'150/70'|'да'||'да'|'нет'||||1160.44|1166.29|250.41|'Д'|217.45|'Д'|223.28||162.46|'Д'|48.99|'Д'|||||||||118.76|'Д'|181.22|'Д'|175.8|'Д'|1378.37|0.703|'105-70'|'независимая'|1|
85|8084|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2||100|0|'150/70'|'да'||'да'|'нет'||||1251.07|2806.53|549.11|'Д'|468.66|'Д'|460.89||363.93|'Д'|140.81|'Д'|||||||||280.15|'Д'|356.6|'Д'|476.96|'Д'|3097.11|0.648|'105-70'|'независимая'|2|
