1||3|||6|||9||11|12||||||||20|21|22|23||25||27||29||31||33||35||37||39||41||43||45||47||||51|
11|8011|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|5|'центральная'|80|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||4622.03|4001.02|631.69|'Д'|343.9|'Д'|617.06|'Д'|415.22|'Д'|52.58|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|458.24|'Д'|357.26|'Д'|573.06|'Д'|3449.01|1.64|'105-70'|'зависимая'|5|'отсутствует'
12|8012|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|3|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||4405.94|4301.4|749.7|'Д'|573.03|'Д'|752.67|'Д'|448.25|'Д'|72.53|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|539.79|'Д'|377.82|'Д'|633.15|'Д'|4146.94|0.44|'105-70'|'зависимая'|3|'отсутствует'
13|8013|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|4|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||5975.58|6701.9|989.04|'Д'|811.02|'Д'|1046.69|'Д'|595.84|'Д'|102.73|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|643.06|'Д'|504.59|'Д'|814.32|'Д'|5507.29|2.7799|'105-70'|'зависимая'|4|'отсутствует'
14|8014|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||2607.34|2591|450.59|'Д'|378.5|'Д'|489|'Д'|273.62|'Д'|48.07|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|316.78|'Д'|235.83|'Д'|388.57|'Д'|2580.96|1.07|'105-70'|'зависимая'|2|'отсутствует'
15|8015|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||2328.56|2300.16|434.17|'Д'|304.92|'Д'|478.71|'Д'|255.06|'Д'|31.08|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|263|'Д'|214.03|'Д'|369.84|'Д'|2350.81|1.07|'105-70'|'зависимая'|2|'отсутствует'
16|8016|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||2395.05|3556.46|457.09|'Д'|317.3|'Д'|516.85|'Д'|243.56|'Д'|30.76|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|289.41|'Д'|210.75|'Д'|321.07|'Д'|2386.79|1.07|'105-70'|'зависимая'|2|'отсутствует'
17|8017|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||2427.07|3019.16|445.78|'Д'|315.94|'Д'|496.1|'Д'|242.97|'Д'|24.57|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|274.48|'Д'|229.84|'Д'|385.53|'Д'|2415.21|1.22|'105-70'|'зависимая'|2|'отсутствует'
18|8018|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|80|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||1673.14|1308.6|172.94|'Д'|127.13|'Д'|167.61|'Д'|79.56|'Д'|17.57|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|127.42|'Д'|89.48|'Д'|195.12|'Д'|976.83|1.0796|'105-70'|'зависимая'|1|'отсутствует'
19|8019|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|4|'центральная'|108|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||5359.24|5135.44|775.8|'Д'|569.26|'Д'|778.16|'Д'|487.76|'Д'|85.02|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|544.9|'Д'|361|'Д'|725.61|'Д'|4327.51|2.21|'105-70'|'зависимая'|4|'отсутствует'
20|8020|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||3111.03|2666.3|466.01|'Д'|385.1|'Д'|467.26|'Д'|297.45|'Д'|48.27|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|294.6|'Д'|194.12|'Д'|410.76|'Д'|2563.57|1.16|'105-70'|'зависимая'|2|'отсутствует'
