36|'Невский'||'2- й Рабфаковский  пер.'|17|3||12000036|||'сталинка'||1960|'кирпичные'|5||3|30|3021|2973|||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|1|
46|'Невский'||'3-й  Рабфаковский  пер.'|12|2||12000046|||'сталинка'||1962|'кирпичные'|5||3|11|3038|3001|||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|1|1|
47|'Невский'||'3-й  Рабфаковский  пер.'|12|3||12000047|||'сталинка'||1962|'кирпичные'|5||3|33|2884|2830||54|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|0|0|1|1|1|
58|'Невский'||'Антонова-Овсеенко ул.'|9|1||12000058|||'панельный'||1976|'панельные'|9||6|224|11725|11707|||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|2|2|2|2|
59|'Невский'||'Антонова-Овсеенко ул.'|23|2||12000059|||'панельный'||1970|'панельные'|5||7|105|3745|3745|||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|||
60|'Невский'||'Антонова-Овсеенко ул.'|1|2||12000060|||'кирпичный'||1979|'кирпичные'|15||1|28|6321|5694||627|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|3|2|3|1|1|
61|'Невский'||'Антонова-Овсеенко ул.'|3|||12000061|||'кирпичный'||1978|'кирпичные'|15||1|28|7065|5714||1351|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|3|2|3|1|1|
62|'Невский'||'Антонова-Овсеенко ул.'|5|2||12000062|||'панельный'||1977|'панельные'|9||10|367|20828|20791|||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|10|2|3|3|3|
64|'Невский'||'Антонова-Овсеенко ул.'|9|2||12000064|||'панельный'||1977|'панельные'|9||7|244|14446|14252||194|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|7|2|2|2|2|
65|'Невский'||'Антонова-Овсеенко ул.'|11|1||12000065|||'панельный'|'индивидуальный'|1983|'кирпичные'|1||||784|||784|'да'|'да'|'нет'|'да'|'да'|'нет'|'нет'|'нет'|'нет'|0|1|2|||
66|'Невский'||'Антонова-Овсеенко ул.'|11|2||12000066|||'панельный'||1969|'панельные'|5||9|134|6276|6276|||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|
67|'Невский'||'Антонова-Овсеенко ул.'|13|1||12000067|||'панельный'||1970|'панельные'|9||9|324|17962|17749||213|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|9|2|2|2|2|
68|'Невский'||'Антонова-Овсеенко ул.'|13|3||12000068|||'панельный'||1969|'панельные'|5||9|134|6288|6274|||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|
71|'Невский'||'Антонова-Овсеенко ул.'|19|1||12000071|||'панельный'||1970|'панельные'|5||9|134|6392|6292||100|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|
73|'Невский'||'Антонова-Овсеенко ул.'|19|3||12000073|||'панельный'||1969|'панельные'|5||9|133|6290|6230||60|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|
74|'Невский'||'Антонова-Овсеенко ул.'|19|4||12000074|||'панельный'||1969|'панельные'|5||9|134|6294|6294|||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|
75|'Невский'||'Антонова-Овсеенко ул.'|19|5||12000075|||'панельный'||1970|'панельные'|5||7|105|3812|3734||78|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|
76|'Невский'||'Антонова-Овсеенко ул.'|21|||12000076|||'панельный'||1973|'панельные'|9||13|453|26421|26260||161|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|13|2|2|4|4|
77|'Невский'||'Антонова-Овсеенко ул.'|25|1||12000077|||'панельный'||1970|'панельные'|9||6|214|11521|11408||113|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|2|2|1|1|
