|||||||||||||||||||||||||||'январь'||'февраль'||'март'||'апрель'||'май'||'июнь'||'июль'||'август'||'сентябрь'||'октябрь'||'ноябрь'||'декабрь'||'Итого'||||||
|||||||||||||||'диаметр ввода'|'давление на вводе'|'температурный график тепловой сети'|'наличие ГВС (да/нет)'|'необходимость резерва ГВС'|'наличие систем учета'|'необходимость диспетчеризации'|'схема присоеденения к тепловой сети'|'резервирование насосов ГВС'|'примечание'|||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||'Сумм. объем'|'Сумм. объем'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'Суммарный объем'||||||
|||||||3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|
708|'Крупской ул.'|25|||'12_000708'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|0|'Зависимая'|||'95/70'|'нет'||'нет'||'2-х трубн.'||||394,47|52,07|'по дог.'|52,07|'по дог.'|52|'по дог.'|52|'по дог.'|52|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|48,96|'по дог.'|48,83|'по дог.'|47,42|'по дог.'|405,01||'95/70'|'Зависимая'|||
709|'Крупской ул.'|27|||'12_000709'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'Зависимая'|||'95/70'|'нет'||'есть'||'2-х трубн.'||||381,34|58,37|'по дог.'|58,37|'по узлу'|58|'по узлу'|58|'по узлу'|58|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|36,94|'по узлу'|36,1|'по узлу'|52,26|'по узлу'|417,15||'95/70'|'Зависимая'|||
710|'Крупской ул.'|29|||'12_000710'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|0|'Зависимая'|||'95/70'|'нет'||'нет'||'2-х трубн.'||||511,46|55,64|'по дог.'|55,64|'по дог.'|56|'по дог.'|56|'по дог.'|56|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|56,07|'по дог.'|55,77|'по дог.'|56,08|'по дог.'|446,12||'95/70'|'Зависимая'|||
711|'Крупской ул.'|31|||'12_000711'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|0|'Зависимая'|||'95/70'|'нет'||'нет'||'2-х трубн.'||||464,39|56,58|'по дог.'|56,58|'по дог.'|57|'по дог.'|57|'по дог.'|57|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|54,6|'по дог.'|54,6|'по дог.'|54,6|'по дог.'|446,7||'95/70'|'Зависимая'|||
712|'Крупской ул.'|33|||'12_000712'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|0|'Зависимая'|||'95/70'|'нет'||'нет'||'2-х трубн.'||||449,23|57,92|'по дог.'|57,92|'по дог.'|58|'по дог.'|58|'по дог.'|58|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|54,79|'по дог.'|54,79|'по дог.'|54,79|'по дог.'|453,97||'95/70'|'Зависимая'|||
713|'Крупской ул.'|35|||'12_000713'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|0|'Зависимая'|||'95/70'|'нет'||'нет'||'2-х трубн.'||||172,45|55,65|'по дог.'|55,65|'по дог.'|53|'по дог.'|53|'по дог.'|53|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|52,86|'по дог.'|52,86|'по дог.'|52,72|'по дог.'|427,48||'95/70'|'Зависимая'|||
714|'Крупской ул.'|37|||'12_000714'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'Зависимая'|||'95/70'|'нет'||'есть'||'2-х трубн.'||||909,42|104,29|'по дог.'|103,55|'по дог.'|104|'по дог.'|104|'по дог.'|104|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|100,85|'по дог.'|99,88|'по дог.'|92,35|'по узлу'|813,08||'95/70'|'Зависимая'|||
715|'Крупской ул.'|39|||'12_000715'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'Зависимая'|||'95/70'|'нет'||'есть'||'2-х трубн.'||||480,5|64,48|'по дог.'|64,48|'по дог.'|64|'по дог.'|64|'по дог.'|64|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|59,22|'по дог.'|59,22|'по дог.'|59,22|'по дог.'|500,06||'95/70'|'Зависимая'|||
716|'Крупской ул.'|41|||'12_000716'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|0|'Зависимая'|||'95/70'|'нет'||'нет'||'2-х трубн.'||||402,99|51,55|'по дог.'|51,55|'по дог.'|52|'по дог.'|52|'по дог.'|52|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|49,53|'по дог.'|49,53|'по дог.'|49,53|'по дог.'|406,34||'95/70'|'Зависимая'|||
717|'Крупской ул.'|45|||'12_000717'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'Зависимая'|||'95/70'|'нет'||'есть'||'2-х трубн.'||||473,27|60,44|'по дог.'|60,44|'по дог.'|60|'по дог.'|60|'по дог.'|60|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|58,55|'по дог.'|58,08|'по дог.'|58,55|'по узлу'|477,38||'95/70'|'Зависимая'|||
718|'Крупской ул.'|49|||'12_000718'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|0|'Зависимая'|||'95/70'|'нет'||'нет'||'2-х трубн.'||||468,69|60,09|'по дог.'|60,09|'по дог.'|60|'по дог.'|60|'по дог.'|60|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|57,87|'по дог.'|57,87|'по дог.'|57,87|'по дог.'|474,06||'95/70'|'Зависимая'|||
719|'Крупской ул.'|51|||'12_000719'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'Зависимая'|||'95/70'|'нет'||'есть'||'2-х трубн.'||||485,23|60,78|'по дог.'|60,78|'по дог.'|61|'по дог.'|61|'по дог.'|61|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|58,59|'по дог.'|58,57|'по дог.'|58,57|'по дог.'|479,63||'95/70'|'Зависимая'|||
726|'Крыленко ул.'|5|||'12_000726'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|2|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||3436,4|540,09|'по узлу'|416,61|'по узлу'|552|'по узлу'|400|'по узлу'|139|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|370,56|'по узлу'|352,29|'по узлу'|434,38|'по узлу'|3204,75||'95\70'|'Зависимая'|2||
727|'Крыленко ул.'|7|1||'12_000727'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||3281,48|471,42|'по узлу'|362,46|'по узлу'|513|'по узлу'|374|'по узлу'|376|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|310,04|'по узлу'|330,55|'по узлу'|381,32|'по узлу'|3118,86||'95\70'|'Зависимая'|1||
728|'Крыленко ул.'|7|2||'12_000728'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1199,24|202,27|'по узлу'|154,38|'по узлу'|204|'по узлу'|148|'по узлу'|45|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|105,41|'по узлу'|93,47|'по узлу'|147,65|'по узлу'|1100,32||'95\70'|'Зависимая'|1||
729|'Крыленко ул.'|9|1||'12_000729'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1415,48|177,2|'по узлу'|155,89|'по узлу'|213|'по узлу'|144|'по дог.'|142|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|134,83|'по узлу'|144,36|'по узлу'|160,97|'по узлу'|1271,88||'95\70'|'Зависимая'|1||
730|'Крыленко ул.'|9|2||'12_000730'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1355,95|196,55|'по узлу'|151,71|'по узлу'|209|'по узлу'|146|'по дог.'|55|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|98,24|'по узлу'|138,53|'по узлу'|155,3|'по узлу'|1150,75||'95\70'|'Зависимая'|1||
731|'Крыленко ул.'|11|1||'12_000731'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1361,25|212,36|'по узлу'|147,14|'по дог.'|212|'по узлу'|149|'по дог.'|147|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|194,09|'по дог.'|108,09|'по узлу'|155,79|'по узлу'|1325,54||'95\70'|'Зависимая'|1||
732|'Крыленко ул.'|13|1||'12_000732'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|2|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||5209,37|756,34|'по узлу'|595,82|'по узлу'|796|'по узлу'|584|'по дог.'|578|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|546,05|'по узлу'|464,93|'по узлу'|589,07|'по узлу'|4910,45||'95\70'|'Зависимая'|2||
733|'Крыленко ул.'|13|2||'12_000733'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1392,8|211,48|'по узлу'|172,22|'по узлу'|223|'по узлу'|126|'по узлу'|50|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|119,95|'по узлу'|114,85|'по узлу'|147,06|'по узлу'|1164,09||'95\70'|'Зависимая'|1||
734|'Крыленко ул.'|13|3||'12_000734'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1307,21|151,9|'по дог.'|153,52|'по дог.'|143|'по узлу'|153|'по дог.'|46|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|140,21|'по узлу'|122,59|'по узлу'|153,78|'по узлу'|1063,68||'95\70'|'Зависимая'|1||
735|'Крыленко ул.'|15|1||'12_000735'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1546,04|150,44|'по дог.'|147,8|'по дог.'|200|'по узлу'|181|'по узлу'|148|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|144,74|'по узлу'|138,27|'по узлу'|152,22|'по узлу'|1262,06||'95\70'|'Зависимая'|1||
736|'Крыленко ул.'|17|1||'12_000736'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1356|152,81|'по дог.'|148,44|'по дог.'|200,43|'по узлу'|135,27|'по узлу'|57,84|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|134,24|'по узлу'|121,04|'по узлу'|150,46|'по узлу'|1100,53||'95\70'|'Зависимая'|1||
737|'Крыленко ул.'|17|2||'12_000737'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1428,77|153,71|'по дог.'|151,46|'по дог.'|204,08|'по узлу'|155,54|'по дог.'|59,43|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|156,38|'по узлу'|127,44|'по узлу'|157,81|'по узлу'|1165,85||'95\70'|'Зависимая'|1||
738|'Крыленко ул.'|19|1||'12_000738'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||3402,16|525,92|'по узлу'|396,64|'по узлу'|474,9|'по узлу'|389,79|'по дог.'|384,75|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|312,2|'по узлу'|305,6|'по узлу'|376,28|'по узлу'|3166,08||'95\70'|'Зависимая'|1||
739|'Крыленко ул.'|19|2||'12_000739'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1417,33|154,48|'по дог.'|154,97|'по дог.'|204|'по узлу'|140|'по узлу'|66|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|57,69|'по дог.'|126,17|'по узлу'|156,56|'по узлу'|1059,99||'95\70'|'Зависимая'|1||
740|'Крыленко ул.'|21|1||'12_000740'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'||'зависимая '|||'120/70'|'да '|||'нет'|'2-х трубная'|||||||||||||||||||||||||||||||'95\70'|'Зависимая'|2||
741|'Крыленко ул.'|21|2||'12_000741'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|2|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||3701,53|421,86|'по дог.'|416,68|'по дог.'|530|'по узлу'|425|'по узлу'|157|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|390,82|'по узлу'|358,1|'по узлу'|414,05|'по узлу'|3113,85||'95\70'|'Зависимая'|2||
742|'Крыленко ул.'|23|||'12_000742'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'независимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1578,46|182,7|'по узлу'|144,24|'по узлу'|196|'по узлу'|139|'по узлу'|52|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|64,85|'по узлу'|137,16|'по дог.'|145,2|'по узлу'|1060,84||'95\70'|'независимая'|1||
743|'Крыленко ул.'|25|1||'12_000743'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1772,69|315,52|'по узлу'|220,28|'по дог.'|302|'по узлу'|207|'по узлу'|74|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|219,05|'по узлу'|178,75|'по узлу'|244,16|'по узлу'|1760,49||'95\70'|'Зависимая'|1||
744|'Крыленко ул.'|25|2||'12_000744'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1440,26|209,19|'по узлу'|156,12|'по узлу'|221|'по узлу'|136|'по узлу'|54|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|124,05|'по узлу'|111,77|'по узлу'|148,29|'по узлу'|1160,11||'95\70'|'Зависимая'|1||
745|'Крыленко ул.'|25|3||'12_000745'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1356,26|192,38|'по узлу'|153,52|'по узлу'|202|'по узлу'|141|'по дог.'|144|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|117,28|'по узлу'|108,94|'по узлу'|155,28|'по узлу'|1214,98||'95\70'|'Зависимая'|1||
746|'Крыленко ул.'|25|4||'12_000746'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1418,98|219,7|'по узлу'|173,74|'по узлу'|169|'по узлу'|134|'по узлу'|47|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|115,16|'по узлу'|107,31|'по узлу'|147,04|'по узлу'|1111,99||'95\70'|'Зависимая'|1||
747|'Крыленко ул.'|29|1||'12_000747'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1819,54|268,32|'по узлу'|232,73|'по узлу'|268|'по узлу'|200|'по узлу'|77|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|215,83|'по узлу'|175,62|'по узлу'|215,49|'по узлу'|1653,29||'95\70'|'Зависимая'|1||
748|'Крыленко ул.'|29|2||'12_000748'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1257,38|204,48|'по узлу'|198,33|'по узлу'|199|'по узлу'|130|'по узлу'|43|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|118,02|'по узлу'|105,8|'по узлу'|147,81|'по узлу'|1146,63||'95\70'|'Зависимая'|1||
749|'Крыленко ул.'|29|3||'12_000749'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1244,12|193,58|'по узлу'|152,52|'по узлу'|204|'по узлу'|145|'по узлу'|47|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|28,28|'по узлу'|19,85|'по узлу'|21,45|'по узлу'|812,07||'95\70'|'Зависимая'|1||
750|'Крыленко ул.'|29|4||'12_000750'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1236,95|206,98|'по узлу'|162,11|'по узлу'|213|'по узлу'|152|'по узлу'|53|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|149,05|'по узлу'|123,04|'по узлу'|161,65|'по узлу'|1220,89||'95\70'|'Зависимая'|1||
751|'Крыленко ул.'|33|||'12_000751'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1392,4|197,3|'по узлу'|171,83|'по узлу'|200|'по узлу'|146|'по узлу'|58|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|124,16|'по узлу'|108,54|'по узлу'|147,74|'по узлу'|1154,13||'95\70'|'Зависимая'|1||
752|'Крыленко ул.'|35|||'12_000752'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1931,54|314,67|'по узлу'|244,13|'по узлу'|288|'по узлу'|214|'по узлу'|75|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|204,2|'по узлу'|171,04|'по узлу'|234,94|'по узлу'|1745,88||'95\70'|'Зависимая'|1||
753|'Крыленко ул.'|37|1||'12_000753'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1282,1|188,89|'по узлу'|202,11|'по узлу'|189|'по узлу'|138|'по узлу'|34|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|104,93|'по узлу'|92,79|'по узлу'|132,44|'по узлу'|1081,77||'95\70'|'Зависимая'|1||
754|'Крыленко ул.'|37|2||'12_000754'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'2-х трубная'||||1376,1|213,39|'по узлу'|179,62|'по узлу'|176|'по узлу'|141|'по узлу'|48|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|127,59|'по узлу'|111,72|'по узлу'|153,77|'по узлу'|1151,97||'95\70'|'Зависимая'|1||
755|'Крыленко ул.'|43|1||'12_000755'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|3|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'4-х трубная'||||3499,61|335,74|'по дог.'|340,61|'по дог.'|338|'по дог.'|336|'по дог.'|304|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|315,24|'по дог.'|354,85|'по дог.'|334,32|'по узлу'|2659,4||'95\70'|'Зависимая'|3||
756|'Крыленко ул.'|43|3||'12_000756'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'4-х трубная'||||1396,27|212,89|'по узлу'|155,55|'по узлу'|187|'по узлу'|115|'по узлу'|124|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|178,77|'по дог.'|108,75|'по узлу'|169,24|'по дог.'|1251,35||'95\70'|'Зависимая'|1||
757|'Крыленко ул.'|45|1||'12_000757'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|4|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'4-х трубная'||||5436,48|538,81|'по дог.'|539,51|'по дог.'|540|'по дог.'|536|'по дог.'|485|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|505,17|'по дог.'|502,55|'по дог.'|508,46|'по дог.'|4156,24||'95\70'|'Зависимая'|4||
758|'Крыленко ул.'|45|3||'12_000758'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|2|'зависимая '|||'120/70'|'да '||'есть'|'нет'|'4-х трубная'||||5596,35|529,58|'по дог.'|524,43|'по дог.'|533|'по дог.'|528|'по дог.'|474|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|475,81|'по дог.'|472,03|'по дог.'|477,88|'по дог.'|4014,4||'95\70'|'Зависимая'|2||
771|'Латышских Стрелков ул.'|5|1||'12_000771'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|2|'Зависимая'|||'150/70'|'да'||'есть'||'4-х трубн.'||||4069,48|474,86|'по дог.'|442,78|'по дог.'|527|'по дог.'|522|'по дог.'|250|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|351,2|'по дог.'|334,84|'по дог.'|476,05|'по дог.'|3378,73||'150/70'|'Зависимая'|2||
772|'Латышских Стрелков ул.'|11|4||'12_000772'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||
777|'наб.реки Оккервиль '|4|||'12_000777'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|2|||||||'есть'||||||1241,68|168,54|'по дог.'|146,75|'по дог.'|127|'по дог.'|125|'по узлу'|66|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|71,29|'по узлу'|86,61|'по узлу'|130|'по узлу'|920,41||||||
778|'Народная ул.'|54|||'12_000778'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|||||||'есть'||||||1297,43|222,47|'по узлу'|130,21|'по узлу'|198|'по узлу'|133|'по узлу'|60|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|131,23|'по узлу'|112,35|'по узлу'|155,84|'по узлу'|1142,93||||1||
781|'Народная ул.'|28|||'12_000781'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||1||
788|'Народная ул.'|14|||'12_000788'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|||||||'есть'||||||807,18|121,12|'по узлу'|93,59|'по узлу'|121|'по узлу'|85|'по узлу'|31|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|68,95|'по узлу'|65,64|'по узлу'|91,63|'по узлу'|677,96||||1||
789|'Народная ул.'|19|||'12_000789'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|||||||'есть'||||||1022,22|96,59|'по дог.'|97,19|'по дог.'|98|'по дог.'|97|'по дог.'|98|'по дог.'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|87,99|'по дог.'|87,85|'по дог.'|88,58|'по дог.'|750,55||||1||
790|'Народная ул.'|25|||'12_000790'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|||||||'есть'||||||851,9|135,06|'по узлу'|99,81|'по узлу'|136|'по узлу'|98|'по узлу'|38|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|88,47|'по узлу'|80,69|'по узлу'|105,97|'по узлу'|781,78||||1||
791|'Народная ул.'|31|||'12_000791'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|||||||'есть'||||||764,1|126,38|'по узлу'|95,06|'по узлу'|124|'по дог.'|89|'по дог.'|40|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|75,76|'по узлу'|66,71|'по узлу'|98,26|'по узлу'|715,19||||1||
792|'Народная ул.'|32|||'12_000792'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|||||||'есть'||||||1173,5|139,22|'по узлу'|125,69|'по дог.'|140|'по узлу'|108|'по узлу'|33|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|86,38|'по узлу'|85,8|'по узлу'|115,03|'по узлу'|833,18||||1||
793|'Народная ул.'|33|||'12_000793'|'"ООО ""Жилкомсервис №1 Невского района"""'|||||'Отопление'|'Гкал'|1|||||||'есть'||||||1216,46|214,58|'по узлу'|137,46|'по узлу'|164|'по узлу'|119|'по узлу'|40|'по узлу'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|'нет'|93,94|'по узлу'|85,82|'по узлу'|119,42|'по узлу'|973,43||||1||
