1||3|||6|||9||11|12||||||||20|21|22|23||25||27||29||31||33||35||37||39||41||43||45||47||||51|
28|'09_000028'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|0|'центральная'|89|3.2|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||717.52|752.991|114.32|'Д'|103.57|'Д'|103.4|'Д'|77.51|'Д'|44.09|'Д'|14.26|'Д'|8.58|'Д'|12.61|'Д'|15.82|'Д'|57.04|'Д'|69.3|'Д'|88.92|'Д'|709.42|0.29025|'95-70'|'зависимая'|0|'отсутствует'
29|'09_000029'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|0|'центральная'|57|3.5|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||125.47|133.9095|27.36|'Д'|24.52|'Д'|24.13|'Д'|17.51|'Д'|21.81|'Д'|2.12|'Д'|1.27|'Д'|1.85|'Д'|1.95|'Д'|12.98|'Д'|14.37|'Д'|18.92|'Д'|168.79|0.07172|'95-70'|'зависимая'|0|'отсутствует'
30|'09_000030'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|1|'центральная'|57|3.5|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||190.65|200.072|32.01|'Д'|28.94|'Д'|28.36|'Д'|21.44|'Д'|12.17|'Д'|3.04|'Д'|1.75|'Д'|2.6|'Д'|2.82|'Д'|15.54|'Д'|17.27|'Д'|22.5|'Д'|188.44|0.08036|'95-70'|'зависимая'|1|'отсутствует'
31|'09_000031'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|1|'центральная'|76|3.5|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||1232.63|1295.045|197.12|'Д'|182.09|'Д'|178.21|'Д'|136.53|'Д'|84.49|'Д'|23.14|'Д'|17.75|'Д'|22.21|'Д'|29.6|'Д'|106.29|'Д'|117.3|'Д'|153.57|'Д'|1248.3|0.44475|'95-70'|'зависимая'|1|'отсутствует'
32|'09_000032'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|0|'центральная'|76|2.6|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||254.03|268.1355|45.29|'Д'|42.5|'Д'|41.22|'Д'|29.57|'Д'|20.46|'Д'|5.93|'Д'|4.42|'Д'|6.49|'Д'|3.23|'Д'|22.76|'Д'|25.62|'Д'|34.62|'Д'|282.11|0.12792|'95-70'|'зависимая'|0|'отсутствует'
33|'09_000033'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|0|'центральная'|57|4.7|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||165.88|175.0855|31.54|'Д'|28.26|'Д'|27.92|'Д'|20.15|'Д'|12.29|'Д'|3.21|'Д'|1.9|'Д'|2.9|'Д'|2.89|'Д'|14.48|'Д'|16.11|'Д'|22.46|'Д'|184.11|0.07652|'95-70'|'зависимая'|0|'отсутствует'
34|'09_000034'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|1|'центральная'|57|4.5|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||601.98|632.813|103.62|'Д'|95.64|'Д'|92.53|'Д'|68.93|'Д'|40.26|'Д'|9.43|'Д'|6.27|'Д'|10.21|'Д'|12.05|'Д'|53.4|'Д'|60.02|'Д'|64.3|'Д'|616.66|0.26714|'95-70'|'зависимая'|1|'отсутствует'
35|'09_000035'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|1|'центральная'|57|4.6|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||252.62|264.325|40.07|'Д'|35.81|'Д'|34.97|'Д'|27.13|'Д'|15.11|'Д'|2.95|'Д'|2.36|'Д'|3.26|'Д'|4.24|'Д'|20.47|'Д'|23.07|'Д'|24.66|'Д'|234.1|0.09097|'95-70'|'зависимая'|1|'отсутствует'
36|'09_000036'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|1|'центральная'|89|3.3|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||476.27|502.1095|83.52|'Д'|77.43|'Д'|75.9|'Д'|57.01|'Д'|33.57|'Д'|8.62|'Д'|5.14|'Д'|8.12|'Д'|9.45|'Д'|45.05|'Д'|48.7|'Д'|64.28|'Д'|516.79|0.18083|'95-70'|'зависимая'|1|'отсутствует'
37|'09_000037'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|0|'центральная'|89|3.3|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||108|113.187|16.96|'Д'|15.66|'Д'|15.41|'Д'|11.4|'Д'|6.67|'Д'|1.62|'Д'|0.96|'Д'|1.52|'Д'|1.77|'Д'|9.04|'Д'|9.77|'Д'|12.96|'Д'|103.74|0.04118|'95-70'|'зависимая'|0|'отсутствует'
38|'09_000038'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|0|'центральная'|89|3.3|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||103.54|108.6775|16.86|'Д'|15.54|'Д'|15.31|'Д'|11.28|'Д'|6.58|'Д'|1.58|'Д'|0.94|'Д'|1.48|'Д'|1.72|'Д'|8.95|'Д'|9.66|'Д'|12.85|'Д'|102.75|0.04096|'95-70'|'зависимая'|0|'отсутствует'
39|'09_000039'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|1|'центральная'|57|4|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||517.34|545.6865|103.72|'Д'|81.4|'Д'|85.3|'Д'|61.21|'Д'|34.1|'Д'|9.95|'Д'|6.99|'Д'|12.52|'Д'|11.58|'Д'|45.55|'Д'|49.87|'Д'|64.74|'Д'|566.93|0.1946|'95-70'|'зависимая'|1|'отсутствует'
40|'09_000040'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|1|'центральная'|89|3.5|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||979.34|1037.2335|190.21|'Д'|170.76|'Д'|166.38|'Д'|127.96|'Д'|76.92|'Д'|22.64|'Д'|14.65|'Д'|19.48|'Д'|23.41|'Д'|97.5|'Д'|105.51|'Д'|142.45|'Д'|1157.87|0.35589|'95-70'|'зависимая'|0|'отсутствует'
