||||||||||'диаметр ввода'|'давление на вводе'|'температурный график тепловой сети'|'наличие ГВС (да/нет)'|'необходимость резерва ГВС'|'наличие систем учета'|'необходимость диспетчеризации'|'схема присоеденения к тепловой сети'|'резервирование насосов ГВС'|'примечание'||||||||||||||||||||||||||||||||
||||||||||||||||||||'Сумм. объем'|'Сумм. объем'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'Суммарный объем'|||||
1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52
334|'16_0334'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,5||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||370,97|416,96|94,33|'Д'|82,51|'Д'|76,02|'Д'|52,56|'Д'|24,14|'Д'|||||||||46,47|'Д'|49,4|'Д'|62,92|'Д'|488,35|0,179||||
335|'16_0335'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,5||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||398,95|403,59|96,8|'Д'|91,7|'Д'|90,35|'Д'|56,31|'Д'|28,22|'Д'|||||||||45,6734|'р'|45,18|'р'|49,82|'Д'|504,0499|0,182||||
336|'16_0336'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,5||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||263,3|289,09|75,72|'Д'|72,5|'Д'|71,5|'Д'|43,7|'Д'|21,51|'Д'|||||||||40,47|'Д'|39,36|'Д'|50,09|'Д'|414,85|0,121||||
337|'16_0337'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,5||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||383,57|398,98|108,84|'Д'|96,86|'Д'|95,49|'Д'|58,3|'Д'|29,3|'Д'|||||||||47,65|'Д'|50,05|'Д'|62,27|'Д'|548,76|0,18||||
338|'16_0338'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,5||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||271,96|276,2|82,02|'Д'|74,33|'Д'|71,76|'Д'|46,4|'Д'|19,5|'Д'|||||||||38,97|'Д'|34,97|'Д'|38,12|'Д'|406,07|0,123||||
339|'16_0339'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,5||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||384,97|397,66|93,18|'Д'|88,38|'Д'|84,61|'Д'|54,15|'Д'|26,93|'Д'|||||||||44,59|'Д'|48,17|'Д'|58,31|'Д'|498,32|0,18||||
340|'16_0340'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,5||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||247,87|255,26|58,86|'Д'|55,93|'Д'|56,01|'Д'|34,25|'Д'|17,35|'Д'|||||||||26,73|'Д'|29,52|'Д'|40,54|'Д'|319,19|0,123||||
341|'16_0341'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,5||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||382,84|421,0524|96,08|'Д'|92,74|'Д'|91,92|'Д'|57,03|'Д'|26,36|'Д'|||||||||47,18|'Д'|51,39|'Д'|63|'Д'|525,7|0,184||||
342|'16_0342'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,5||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||256,93|296,7588|65,96|'Д'|62,99|'Д'|61,83|'Д'|38,61|'Д'|19,21|'Д'|||||||||30,82|'Д'|34,26|'Д'|42,51|'Д'|356,19|0,123||||
343|'16_0343'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,5||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||366,47|386,97|88,28|'Д'|84,68|'Д'|82,94|'Д'|43,941|'р'|13,6075|'р'|||||||||44,9121|'р'|44,42|'р'|35,62|'Д'|438,4046|0,179||||
344|'16_0344'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,5||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||383,52|352,24|78,65|'Д'|74,36|'р'|72,75|'Д'|45,98|'Д'|22,45|'Д'|||||||||39,32|'Д'|40,7|'Д'|51,67|'Д'|425,88|0,183||||
345|'16_0345'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,5||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||392,03|376,5858|47,7739|'р'|47,7739|'р'|46,1686|'р'|44,788|'р'|13,8698|'р'|||||||||31,6667|'Д'|39,68|'Д'|49,38|'Д'|321,1009|0,18||||
346|'16_0346'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,5||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||516,44|383,5|105,6308|'Д'|67,02|'Д'|90,69|'Д'|53,45|'Д'|29,34|'Д'|||||||||49,72|'Д'|52,58|'Д'|65,66|'Д'|514,0908|0,181||||
347|'16_0347'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,5||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||390,23|383,62|96,57|'Д'|92,22|'Д'|73,4524|'р'|45,1444|'р'|13,9802|'р'|||||||||45,6702|'р'|45,17|'р'|36,99|'Д'|449,2022|0,18||||
348|'16_0348'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||267,77|365,2101|94,81|'Д'|79,9|'Д'|76,91|'Д'|50,04|'Д'|20,08|'Д'|||||||||43,299|'р'|42,76|'р'|45,6|'р'|453,3982|0,163||||
349|'16_0349'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||349,09|448,61|121,02|'Д'|103,48|'Д'|101,89|'Д'|67,42|'Д'|25,44|'Д'|||||||||53,95|'Д'|61,26|'Д'|71,6|'Д'|606,06|0,19||||
350|'16_0350'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||917,26|982,572|65,1668|'р'|65,4012|'р'|65,4012|'р'|64,1749|'р'|18,9874|'р'|||||||||70,1252|'Д'|39,66|'Д'|55,44|'Д'|444,3575|0,18||||
351|'16_0351'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||896,87|967,6101|64,9313|'р'|65,1649|'р'|65,1649|'р'|63,943|'р'|18,9188|'р'|||||||||70,1534|'Д'|39,68|'Д'|55,46|'Д'|443,4155|0,176||||
352|'16_0352'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||821,29|822,232|108,0083|'р'|108,3969|'р'|108,3969|'р'|106,3645|'р'|31,47|'р'|||||||||78,1267|'р'|67,18|'Д'|126,58|'Д'|734,5233|0,4059||||
353|'16_0353'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||474,99|717,6088|166,59|'Д'|141,91|'Д'|136,85|'Д'|87,8499|'Д'|33,36|'Д'|||||||||73,0939|'Д'|100,95|'Д'|110,52|'Д'|851,1281|0,3107||||
354|'16_0354'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||288,52|346|76,26|'Д'|79,94|'Д'|76,06|'Д'|46,63|'Д'|17,77|'Д'|||||||||35,81|'Д'|43,12|'Д'|61,21|'Д'|436,8|0,146||||
355|'16_0355'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||290,68|340,9365|99,54|'Д'|70,33|'Д'|63,71|'Д'|45,49|'Д'|16,83|'Д'|||||||||31,71|'Д'|41,96|'Д'|59,06|'Д'|428,63|0,146||||
356|'16_0356'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||113,84|122,7388|16,0614|'р'|16,0874|'р'|16,0874|'р'|16,0874|'р'|4,6705|'р'|||||||||15,8458|'р'|15,83|'р'|15,8|'р'|116,4689|0,056||||
357|'16_0357'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,2||'да'|'нет'|'нет'|'нет'|'зависимая'|'нет'||594,65|646,3216|81,0268|'р'|81,0268|'р'|81,0268|'р'|83,5414|'р'|23,5239|'р'|||||||||70,8443|'р'|68,79|'р'|68,94|'р'|558,7191|0,2926||||
358|'16_0358'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||365,2|376,1382|83,95|'Д'|72,32|'Д'|69,05|'Д'|48,43|'Д'|18,65|'Д'|||||||||30,34|'Д'|48,09|'Д'|53,05|'Д'|423,88|0,18||||
359|'16_0359'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||273,27|265,87|52,98|'Д'|45,36|'Д'|44,54|'Д'|29,36|'Д'|12,16|'Д'|||||||||28,7965|'Д'|30,27|'Д'|41,58|'Д'|285,0465|0,15||||
360|'16_0360'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||386,22|369,0879|63,1612|'Д'|56,8629|'Д'|55,0443|'Д'|34,4917|'Д'|12,9699|'Д'|||||||||25,6179|'Д'|31,82|'Д'|42,5|'Д'|322,4673|0,146||||
361|'16_0361'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||111,59|89,071|10,9673|'р'|11,1802|'р'|11,1802|'р'|11,1802|'р'|3,2459|'р'|||||||||10,0556|'р'|10,01|'р'|10,19|'р'|78,0068|0,055||||
362|'16_0362'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||37|0|0|'р'|0|'р'|0|'р'|0|'р'|0|'р'|||||||||0|'р'|0|'р'|0|'р'|0|0||||
363|'16_0363'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||480,64|486,1277|113,28|'Д'|104,4|'Д'|102,2|'Д'|61,33|'Д'|23,23|'Д'|||||||||50,85|'Д'|61,05|'Д'|85,93|'Д'|602,27|0,236||||
364|'16_0364'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'да'|'нет'|'да'|'нет'|'зависимая'|'нет'||340,99|319|67,7|'Д'|60,11|'Д'|53,64|'Д'|35,07|'Д'|13,63|'Д'|||||||||26,74|'Д'|26,26|'Д'|39,16|'Д'|322,31|0,2||||
365|'16_0365'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||706,14|1005,5441|147,2496|'р'|136,0723|'р'|143,7334|'р'|125,3617|'р'|35,0273|'р'|||||||||122,1629|'р'|121,64|'р'|129,32|'р'|960,561|0,412||||
366|'16_0366'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||403,68|470,6437|59,0718|'р'|59,1314|'р'|58,9698|'р'|59,1314|'р'|17,1672|'р'|||||||||60,7729|'р'|60,67|'р'|60,77|'р'|435,6918|0,199||||
367|'16_0367'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'да'|'нет'|'да'|'нет'|'зависимая'|'нет'||842,16|931,5309|208,5075|'Д'|185,6739|'Д'|177,8728|'Д'|114,8377|'Д'|45,9154|'Д'|||||||||92,7471|'Д'|101,52|'Д'|135,9|'Д'|1062,9776|0,464||||
368|'16_0368'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||181,49|157,5992|18,4125|'Д'|16,3961|'Д'|15,7073|'Д'|10,4234|'Д'|4,0546|'Д'|||||||||8,0229|'Д'|8,78|'Д'|11,75|'Д'|93,5436|0,1||||
369|'16_0369'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||371,5|302,7054|69,37|'Д'|59,18|'Д'|55,1|'Д'|37,33|'Д'|13,93|'Д'|||||||||26,39|'Д'|32,36|'Д'|48,37|'Д'|342,03|0,2||||
370|'16_0370'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||302,07|345,3|66,92|'Д'|54,39|'Д'|52,99|'Д'|37,69|'Д'|14,37|'Д'|||||||||33,19|'Д'|33,3|'Д'|46,29|'Д'|339,14|0,2||||
371|'16_0371'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||336,35|342,34|72,97|'Д'|64,03|'Д'|61,06|'Д'|40,46|'Д'|25,7852||||||||||33,572|'р'|24,84|'Д'|46,11|'Д'|368,8272|0,2||||
372|'16_0372'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||405,69|339,7064|83,76|'Д'|76,32|'Д'|73,5|'Д'|46,45|'Д'|15,64|'Д'|||||||||30,67|'Д'|32,95|'р'|44,94|'р'|404,23|0,2||||
373|'16_0373'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||334,47|336,85|73,11|'Д'|62,24|'Д'|59,09|'Д'|42,66|'Д'|15,12|'Д'|||||||||25,28|'Д'|29,58|'р'|43,64|'р'|350,72|0,2||||
374|'16_0374'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'да'|'нет'|'да'|'нет'|'зависимая'|'нет'||84,56|93,14|19,76|'Д'|17,14|'Д'|16,15|'Д'|10,57|'Д'|6,98|'Д'|||||||||6,82|'Д'|8,35|'Д'|11,43|'Д'|97,2|0,045||||
375|'16_0375'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||68,99|66,9168|8,4372|'р'|8,4372|'р'|8,4372|'р'|8,4372|'р'|2,4495|'р'|||||||||8,1926|'р'|8,19|'р'|8,19|'р'|60,7768|0,034||||
376|'16_0376'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||298,85|264,3829|59,28|'Д'|53,02|'Д'|52,55|'Д'|31,08|'Д'|12,83|'Д'|||||||||25,68|'Д'|33,42|'Д'|46,81|'Д'|314,67|0,18||||
377|'16_0377'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||512,96|583,9398|126,18|'Д'|116,5|'Д'|120,11|'Д'|71,39|'Д'|26,81|'Д'|||||||||58,3099|'Д'|70,05|'Д'|97,71|'Д'|687,0599|0,283||||
378|'16_0378'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||365,2|374,2933|48,0872|'р'|48,0872|'р'|48,0872|'р'|48,0872|'р'|13,9608|'р'|||||||||46,1307|'р'|46,14|'р'|46,13|'р'|344,7051|0,18||||
379|'16_0379'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|5,1||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||199,23|226,9275|34,4696|'р'|33,0042|'р'|34,6985|'р'|31,1487|'р'|9,3848|'р'|||||||||28,8701|'р'|28,84|'р'|29,59|'р'|230,0059|0,104||||
380|'16_0380'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|5,1||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||204,15|177,6883|24,6989|'р'|24,6989|'р'|24,6989|'р'|23,4983|'р'|7,1707|'р'|||||||||22,2118|'р'|22,21|'р'|22,21|'р'|171,4011|0,1||||
381|'16_0381'|'"ГУП ""ТЭК СПб"""'|'итп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||728,59|712,2594|139,75|'Д'|134,79|'Д'|132,15|'Д'|80,82|'Д'|48,61|'Д'|||||||||59,7846|'Д'|78,1|'р'|111,43|'р'|785,4346|0,34||||
382|'16_0382'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||470,25|506,753|104,31|'Д'|87,85|'Д'|87|'Д'|56,44|'Д'|21,52|'Д'|||||||||59,57|'Д'|70,93|'р'|61,81|'р'|549,4223|0,236||||
383|'16_0383'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||166,76|192,0248|25,2886|'р'|25,9275|'р'|25,7126|'р'|25,9275|'р'|7,5273|'р'|||||||||22,9136|'р'|22,68|'р'|22,91|'р'|178,8924|0,0822||||
384|'16_0384'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||68,81|66,9325|8,3692|'р'|8,5025|'р'|8,5025|'р'|8,5025|'р'|2,4685|'р'|||||||||8,1811|'р'|8,17|'р'|8,18|'р'|60,8743|0,034||||
385|'16_0385'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||337,89|482,575|65,3274|'р'|64,6681|'р'|65,5624|'р'|65,5624|'р'|19,0343|'р'|||||||||63,1175|'р'|62,18|'р'|61,79|'р'|467,2356|0,167||||
386|'16_0386'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||339,04|330,79|73,28|'Д'|65,5|'Д'|64,63|'Д'|41,69|'Д'|13,99|'Д'|||||||||26,51|'Д'|29,38|'Д'|53,25|'Д'|368,2263|0,18||||
387|'16_0387'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||363,12|351,2153|67,89|'Д'|59,0215|'р'|48,6843|'Д'|33,5|'Д'|23|'Д'|||||||||45,5077|'р'|44,25|'р'|44,55|'р'|366,4017|0,18||||
388|'16_0388'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||364,22|370,4364|47,7799|'р'|47,2977|'р'|47,9518|'р'|47,9518|'р'|13,9215|'р'|||||||||45,7313|'р'|44,47|'р'|44,77|'р'|339,8686|0,18||||
389|'16_0389'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||356,11|462,6201|112,1401|'Д'|94,88|'Д'|100,22|'Д'|64,1501|'Д'|23,8299|'Д'|||||||||52,2928|'р'|69,98|'Д'|78,88|'р'|596,3686|0,219||||
390|'16_0390'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||472,96|520,0021|125,32|'Д'|100,52|'Д'|97,54|'Д'|59,83|'Д'|26,71|'Д'|||||||||61,7402|'Д'|63,37|'Д'|84,35|'Д'|619,3802|0,236||||
391|'16_0391'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||343,12|397,0611|15,73|'Д'|51,5379|'р'|45,9807|'Д'|45,98|'Д'|18,38|'Д'|||||||||38,69|'Д'|46,55|'Д'|56,82|'Д'|319,6733|0,189||||
392|'16_0392'||'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'|||||||||||||||||||||||||||||||||
393|'16_0393'||'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'|||||||||||||||||||||||||||||||||
394|'16_0394'||'итп'|'закрытая'||'Отопление'|'Гкал'|1|'четырехтрубная'|50|5,6||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'|||||||||||||||||||||||||||||||||
395|'16_0395'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|5,1||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||270,89|226,14|43,49|'Д'|39,48|'Д'|37,86|'Д'|17,88|'Д'|5,19|'Д'|||||||||23,3788|'р'|24,28|'Д'|44,65|'Д'|236,2088|0,12||||
396|'16_0396'|'"ГУП ""ТЭК СПб"""'|'итп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,1||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||174,56|145,27|27,93|'Д'|25,35|'Д'|24,32|'Д'|11,48|'Д'|3,34|'Д'|||||||||15,7916|'р'|15,6|'Д'|28,68|'Д'|152,4916|0,077||||
397|'16_0397'|'"ГУП ""ТЭК СПб"""'|'итп'|'закрытая'||'Отопление'|'Гкал'|1|'двухтрубная'|50|5,1||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||140,21|142,62|29,79|'Д'|28,46|'Д'|27,88|'Д'|18,4|'Д'|10,63|'Д'|||||||||12,11|'Д'|16,64|'Д'|22,5|'Д'|166,41|0,065||||
398|'16_0398'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|5,1||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||255,81|264,22|54,14|'Д'|51,71|'Д'|50,68|'Д'|33,45|'Д'|16,32|'Д'|||||||||22,02|'Д'|30,25|'Д'|40,9|'Д'|299,47|0,118||||
399|'16_0399'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|2|'двухтрубная'|50|4,2||'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||941,13|1157,6521|169,6653|'р'|164,7954|'р'|168,693|'р'|159,6129|'р'|45,6772|'р'|||||||||139,1325|'р'|138,73|'р'|142,59|'р'|1128,9025|0,496||||
400|'16_0400'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||360,72|292,3235|42,1652|'р'|42,0124|'р'|42,229|'р'|40,9422|'р'|12,0768|'р'|||||||||31,1908|'р'|31,13|'р'|31,38|'р'|273,1272|0,18||||
401|'16_0401'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||486,04|690,029|114,4086|'Д'|66,3391|'р'|66,3391|'р'|65,0952|'р'|19,2597|'р'|||||||||62,9576|'р'|63,78|'р'|63,89|'р'|522,0642|0,161||||
402|'16_0402'|'"ГУП ""ТЭК СПб"""'|'цтп'|'закрытая'||'Отопление'|'Гкал'|0|'двухтрубная'|50|4,2||'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||263,04|209,355|25,0258|'р'|25,1158|'р'|25,1158|'р'|22,3442|'р'|7,2917|'р'|||||||||24,8673|'р'|24,76|'р'|24,87|'р'|179,3829|0,13||||
