27|'Пушкинский'|'Пушкин'|'АРТИЛЛЕРИЙСКАЯ'|4|||160027|'орг-ия с гос. участием'|||||'кирпичные'|5|0|5|100|4739.91|4347.91|4347.91||'да'||'нет'|||'да'||'да'|'нет'||||||
28|'Пушкинский'|'Пушкин'|'АРТИЛЛЕРИЙСКАЯ'|5|||160028|'орг-ия с гос. участием'|||||'кирпичные'|3|0|2|27|1487.58|1312.58|1312.58||'да'||'нет'|||'да'||'да'|'нет'||||||
29|'Пушкинский'|'Пушкин'|'АРТИЛЛЕРИЙСКАЯ'|6|||160029|'орг-ия с гос. участием'|||||'кирпичные'|5|0|5|100|4763.24|4373.24|4373.24||'да'||'нет'|||'да'||'да'|'нет'||||||
30|'Пушкинский'|'Пушкин'|'АРТИЛЛЕРИЙСКАЯ'|8|||160030|'орг-ия с гос. участием'|||||'кирпичные'|5|0|5|100|4773.06|4387.06|4387.06||'да'||'нет'|||'да'||'да'|'нет'||||||
31|'Пушкинский'|'Пушкин'|'АРТИЛЛЕРИЙСКАЯ'|'11а'|||160031|'орг-ия с гос. участием'||||1960|'кирпичные'|4|0|3|48|2187|1998|1998||'да'||'нет'|||'да'||'да'|'нет'||||||
32|'Пушкинский'|'Пушкин'|'ГЛИНКИ'|4|||160032|'орг-ия с гос. участием'||||1981|'кирпичные'|4|0|11|145|7352.9|6555.2|6460.9|94.3|'да'||'да'|||'да'||'да'|'нет'||||||
33|'Пушкинский'|'Пушкин'|'ГЛИНКИ'|6|||160033|'орг-ия с гос. участием'||||1959|'кирпичные'|3|0|2|27|1536.94|1336.94|1336.94||'да'||'нет'|||'да'||'да'|'нет'||||||
34|'Пушкинский'|'Пушкин'|'ГЛИНКИ'|8|||160034|'орг-ия с гос. участием'||||1934|'кирпичные'|4|0|6|48|3982.8|3162.8|3162.8||'да'||'нет'|||'да'||'да'|'нет'||||||
35|'Пушкинский'|'Пушкин'|'ГЛИНКИ'|9|||160035|'орг-ия с гос. участием'||||1959|'кирпичные'|3|0|2|26|1536.07|1324.07|1288.77||'да'||'нет'|||'да'||'да'|'нет'||||||
36|'Пушкинский'|'Пушкин'|'ГЛИНКИ'|10|||160036|'орг-ия с гос. участием'||||1958|'кирпичные'|3|0|2|24|1250.66|1151.66|1151.66||'да'||'нет'|||'да'||'да'|'нет'||||||
37|'Пушкинский'|'Пушкин'|'ГЛИНКИ'|11|||160037|'орг-ия с гос. участием'||||1959|'кирпичные'|3|0|3|28|1870.72|1689.72|1434.32|255.4|'да'||'нет'|||'да'||'да'|'нет'||||||
38|'Пушкинский'|'Пушкин'|'ГЛИНКИ'|12|||160038|'орг-ия с гос. участием'||||1936|'кирпичные'|4|0|6|46|4003.91|3529.21|3344.81|184.4|'да'||'нет'|||'да'||'да'|'нет'||||||
39|'Пушкинский'|'Пушкин'|'ГЛИНКИ'|13|||160039|'орг-ия с гос. участием'||||1959|'кирпичные'|3|0|2|27|1541.6|1327.6|1327.6||'да'||'нет'|||'да'||'да'|'нет'||||||
40|'Пушкинский'|'Пушкин'|'ГЛИНКИ'|14|||160040|'орг-ия с гос. участием'||||1958|'кирпичные'|3|0|2|27|1511.6|1350.6|1350.6||'да'||'нет'|||'да'||'да'|'нет'||||||
41|'Пушкинский'|'Пушкин'|'ГЛИНКИ'|'20/7'|||160041|'орг-ия с гос. участием'||||1950|'кирпичные'|3|0|2|17|986.5|866|866||'да'||'да'|||'да'||'да'|'нет'||||||
42|'Пушкинский'|'Пушкин'|'ГЛИНКИ'|22|||160042|'орг-ия с гос. участием'|'сцепка'|||1917|'кирпичные'|2|0|1|4|376|336.7|336.7||'да'||'нет'|||'да'||'да'|'нет'||||||
43|'Пушкинский'|'Пушкин'|'ГЛИНКИ'|24|||160043|'орг-ия с гос. участием'|'сцепка'|||1917|'кирпичные'|2|0|2|4|318.7|251.8|251.8||'да'||'нет'|||'да'||'да'|'нет'||||||
44|'Пушкинский'|'Пушкин'|'ГЛИНКИ'|26|||160044|'орг-ия с гос. участием'||||1940|'кирпичные'|4|0|3|28|2326.65|2119.65|2119.65||'да'||'нет'|||'да'||'да'|'нет'||||||
45|'Пушкинский'|'Пушкин'|'ГЛИНКИ'|28|||160045|'орг-ия с гос. участием'||||1964|'кирпичные'|5|0|2|40|1707.27|1574.77|1574.77||'да'||'нет'|||'да'||'да'|'нет'||||||
46|'Пушкинский'|'Пушкин'|'ГУММОЛОСАРЫ ВОКЗАЛЬНАЯ'|5|||160046|'орг-ия с гос. участием'|'аварийный'|||1958|'другое'|1|0||1|80|80|80||'нет'||'нет'|||'нет'||'нет'|'нет'||||||
47|'Пушкинский'|'Пушкин'|'ГУММОЛОСАРЫ ПОЛЕВАЯ'|14|||160047|'орг-ия с гос. участием'|'аварийный'|||1954|'другое'|1|0||2|79.5|79.5|79.5||'нет'||'нет'|||'нет'||'нет'|'нет'||||||
